key,document_type,heading,law_name
BJNR016170972_MOG_20001231_000106,statute,§ 33,Gesetz zur Durchführung der gemeinsamen Marktorganisationen und der Direktzahlungen
BJNR181400993_LSpG_20011106_000014,statute,§ 4,Gesetz zur Durchführung der Rechtsakte der Europäischen Union über Qualitätsregelungen betreffend garantiert traditionelle Spezialitäten und fakultative Qualitätsangaben
BJNR195400994_CWÜAG_20001231_000031,statute,§ 10,"Ausführungsgesetz zu dem Übereinkommen vom 13. Januar 1993 über das Verbot der Entwicklung, Herstellung, Lagerung und des Einsatzes chemischer Waffen und über die Vernichtung solcher Waffen"
BJNR146710994_WeinG-1994_20000525_000121,statute,§ 31,Weingesetz
BJNR010120961_BSeuchG_20000725_000063,statute,§ 12,Gesetz zur Verhütung und Bekämpfung übertragbarer Krankheiten beim Menschen
BJNR012530976_VwVfG_20011231_000244,statute,§ 65,Verwaltungsverfahrensgesetz
BJNR138450976_SGB-4_19981231_000440,statute,§ 63,"Sozialgesetzbuch (SGB) Viertes Buch (IV) - Gemeinsame Vorschriften für die Sozialversicherung - (Artikel I des Gesetzes vom 23. Dezember 1976, BGBl. I S. 3845)"
BJNR005330950_ZPO_19981231_001029,statute,§ 386,Zivilprozessordnung
BJNR038000998_RiFlEtikettG_19991227_000014,statute,§ 4,Gesetz zur Durchführung der Rechtsakte der Europäischen Gemeinschaft oder der Europäischen Union über die besondere Etikettierung von Rindfleisch und Rindfleischerzeugnissen und über die Verkehrsbezeichnung und Kennzeichnung von Fleisch von weniger als zwölf Monate alten Rindern
BJNR114690980_SGB-10_20000831_000432,statute,§ 99,Zehntes Buch Sozialgesetzbuch - Sozialverwaltungsverfahren und Sozialdatenschutz -
BJNR101900996_AMbG_20011106_000024,statute,§ 9,Allgemeines Magnetschwebebahngesetz
BJNR110800990_GenTG_20001130_000118,statute,§ 25,Gesetz zur Regelung der Gentechnik
BJNR008760984_SeeFischG_20011106_000025,statute,§ 8,Gesetz zur Regelung der Seefischerei und zur Durchführung des Fischereirechts der Europäischen Union
BJNR099100996_GFlHG-1996_20011106_000053,statute,§ 18,Geflügelfleischhygienegesetz
BJNR012250965_WasSiG_20000510_000056,statute,§ 18,Gesetz über die Sicherstellung von Leistungen auf dem Gebiet der Wasserwirtschaft für Zwecke der Verteidigung
BJNR024480976_AMG-1976_19990331_000366,statute,§ 64,Gesetz über den Verkehr mit Arzneimitteln
BJNR112000996_TKG_19981231_000277,statute,§ 72,Telekommunikationsgesetz
BJNR001390901_VAG_19981231_000352,statute,§ 83,Gesetz über die Beaufsichtigung der Versicherungsunternehmen
BJNR004650970_GastG_20011106_000053,statute,§ 22,Gaststättengesetz
BJNR021210975_GefahrgutG_20011106_000038,statute,§ 9,Gesetz über die Beförderung gefährlicher Güter
BJNR203170956_BinSchG_19991231_000032,statute,§ 6,Gesetz über die Aufgaben des Bundes auf dem Gebiet der Binnenschiffahrt
BJNR005330950_ZPO_19981231_001025,statute,§ 384,Zivilprozessordnung
BJNR211700997_TKZulV-1997_20010207_000082,regulation,§ 16,"Verordnung über die Konformitätsbewertung, die Kennzeichnung, die Zulassung, das Inverkehrbringen und das Betreiben von Funkanlagen, die nicht zur Anschaltung an ein öffentliches Telekommunikationsnetz bestimmt sind, und von Telekommunikationseinrichtungen"
BJNR002410961_PBefG_19981231_000230,statute,§ 54a,Personenbeförderungsgesetz
BJNR016330985_SaatVerkG-1985_20011231_000211,statute,§ 59,Saatgutverkehrsgesetz
BJNR114690980_SGB-10_20000831_000433,statute,§ 100,Zehntes Buch Sozialgesetzbuch - Sozialverwaltungsverfahren und Sozialdatenschutz -
BJNR015050986_PflSchG-1986_20011106_000219,statute,§ 38,Gesetz zum Schutz der Kulturpflanzen
BJNR017660990_EVG_20011106_000028,statute,§ 9,Ernährungsvorsorgegesetz
