key,document_type,heading,law_name
BJNR004360991_BKKfAusbV_19991029_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Kaufmann für Bürokommunikation/zur Kauffrau für Bürokommunikation
BJNR021460986_BioLabAusbV_20000731_000003,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Biologielaboranten/zur Biologielaborantin
BJNR021120986_LeichtflBAusbV_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Leichtflugzeugbauer/zur Leichtflugzeugbauerin
BJNR146500997_FlugMechAusbV_20040527_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Fluggerätmechaniker/zur Fluggerätmechanikerin
BJNR012500996_VideoedAusbV_20200731_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Film- und Videoeditor/zur Film- und Videoeditorin
BJNR003730989_KfzEAusbV_20030731_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Kraftfahrzeugelektriker/zur Kraftfahrzeugelektrikerin
BJNR016430986_TuftAusbV_20050731_000002,regulation,,Verordnung über die Berufsausbildung in der Tufting-Industrie
BJNR022600997_TKonfAusbV_20100731_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Technischen Konfektionär/zur Technischen Konfektionärin
BJNR052700995_AnerkSparkAusbAufhV_99999999_000002,regulation,Eingangsformel,Verordnung über die Aufhebung der staatlichen Anerkennung des Ausbildungsberufs Sparkassenkaufmann/Sparkassenkauffrau
BJNR382800994_DekoAusbV_20130731_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Dekorvorlagenhersteller/zur Dekorvorlagenherstellerin
BJNR013700993_BergVermTechAusbV_20100731_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Bergvermessungstechniker/zur Bergvermessungstechnikerin
BJNR147900997_FlugElekAusbV_20030731_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Fluggerätelektroniker/zur Fluggerätelektronikerin
BJNR028840990_GerüstbAusbV_20000731_000003,regulation,§ 1,Verordnung über die Berufsausbildung zum Gerüstbauer/zur Gerüstbauerin
BJNR016470982_KlaCembAusbV_20170731_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Klavier- und Cembalobauer/zur Klavier- und Cembalobauerin
BJNR001240989_ZahnarztHAusbV_20010731_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Zahnarzthelfer/zur Zahnarzthelferin
BJNR094000996_HolzSpielzMAusbV-1996_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Holzspielzeugmacher/zur Holzspielzeugmacherin
BJNR000680983_IndkerAusbV_20050731_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Industriekeramiker/zur Industriekeramikerin
BJNR103800998_VerlKfmAusbV-1998_20060731_000003,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Verlagskaufmann/zur Verlagskauffrau
BJNR026200997_BeklIndAusbV-1997_20050731_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung in der Bekleidungsindustrie
BJNR036400998_KochAusbV-1998_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Koch/zur Köchin
BJNR000010986_NahrMAusbV_20001231_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Fachverkäufer/zur Fachverkäuferin im Nahrungsmittelhandwerk
BJNR019900997_SEIVerfMAusbV-1997_20040731_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Verfahrensmechaniker/zur Verfahrensmechanikerin in der Steine- und Erdenindustrie
BJNR016650983_FleiAusbV_20001231_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Fleischer/zur Fleischerin
BJNR103800997_BaugeräteFAusbV-1997_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Baugeräteführer/zur Baugeräteführerin
BJNR022380989_GlasVSchlÄAusbV_20040731_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Glasveredler/zur Glasveredlerin
BJNR007740984_FrSaftAusbV_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zur Fachkraft für Fruchtsafttechnik
BJNR006640991_Wabau-AusbV_20040731_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Wasserbauer
BJNR162400995_Brau-MälzAusbV_20070731_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Brauer und Mälzer/zur Brauerin und Mälzerin
BJNR151100998_ReiseKfmAusbV-1998_20050731_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Reiseverkehrskaufmann/zur Reiseverkehrskauffrau
BJNR077300996_WerkstoffAusbV_20130731_000003,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Werkstoffprüfer/zur Werkstoffprüferin
BJNR023390979_SchKfmAusbV-1979_20040731_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Schiffahrtskaufmann/zur Schiffahrtskauffrau
BJNR126000997_GießVerfMAusbV-1997_20150731_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Verfahrensmechaniker/zur Verfahrensmechanikerin in der Hütten- und Halbzeugindustrie
BJNR014590972_AusbBerAufhV_99999999_000004,regulation,§ 2,Verordnung über die Aufhebung der Anerkennung von Ausbildungsberufen
BJNR124700997_FlexogrAusbV_20000930_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Flexografen/zur Flexografin
BJNR011950987_VliesAusbV_20050731_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung in der Vliesstoff-Industrie
BJNR077300996_WerkstoffAusbV_20130731_000002,regulation,,Verordnung über die Berufsausbildung zum Werkstoffprüfer/zur Werkstoffprüferin
BJNR001400994_PharmAusbV-1994_20010731_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Pharmakanten/zur Pharmakantin
