key,document_type,heading,law_name
BJNR379600017_KPrüfTechnAusbV_99999999_000006,regulation,§ 3,Verordnung über die Berufsausbildung zum Prüftechnologen Keramik und zur Prüftechnologin Keramik
BJNR117700009_KerAusbV-2009_99999999_000009,regulation,§ 5,Verordnung über die Berufsausbildung zum Keramiker und zur Keramikerin
BJNR261200002_FKrFBAusbV_99999999_000006,regulation,§ 4,Verordnung über die Berufsausbildung zur Fachkraft im Fahrbetrieb
BJNR121500011_TPDesign-TSysPlAusbV_99999999_000013,regulation,§ 5,Verordnung über die Berufsausbildung zum Technischen Produktdesigner und zur Technischen Produktdesignerin sowie zum Technischen Systemplaner und zur Technischen Systemplanerin
BJNR020600006_HafenSchAusbV_99999999_000005,regulation,§ 3,Verordnung über die Berufsausbildung zum Hafenschiffer/zur Hafenschifferin
BJNR098800011_PackmAusbV_99999999_000009,regulation,§ 5,Verordnung über die Berufsausbildung zum Packmitteltechnologen und zur Packmitteltechnologin
BJNR135800013_OrthAusbVO_99999999_000011,regulation,§ 5,Verordnung über die Berufsausbildung zum Orthopädietechnik-Mechaniker und zur Orthopädietechnik-Mechanikerin
BJNR128900015_GbAusV_99999999_000006,regulation,§ 3,Verordnung über die Berufsausbildung zum Geigenbauer und zur Geigenbauerin
BJNR101200016_HörAkAusbV_99999999_000006,regulation,§ 3,Verordnung über die Berufsausbildung zum Hörakustiker und zur Hörakustikerin
BJNR043600010_PapTechAusbV-2010_99999999_000009,regulation,§ 5,Verordnung über die Berufsausbildung zum Papiertechnologen/zur Papiertechnologin
BJNR044700018_StmStbAusbV_99999999_000006,regulation,§ 3,Verordnung über die Berufsausbildung zum Steinmetz und Steinbildhauer und zur Steinmetzin und Steinbildhauerin
BJNR102100015_TexModSchneiderAusbV_99999999_000006,regulation,§ 3,Verordnung über die Berufsausbildung zum Textil- und Modeschneider und zur Textil- und Modeschneiderin
BJNR039800006_ImmobKfmAusbV_99999999_000005,regulation,§ 3,Verordnung über die Berufsausbildung zum Immobilienkaufmann/zur Immobilienkauffrau
BJNR154100005_KerIndAusbV_99999999_000006,regulation,§ 3,Verordnung über die Berufsausbildung in der keramischen Industrie
BJNR128000015_BmAusV_99999999_000006,regulation,§ 3,Verordnung über die Berufsausbildung zum Bogenmacher und zur Bogenmacherin
