key,document_type,heading,law_name
BJNR009380965_ESG_20011106_000067,statute,§ 25,Gesetz über die Sicherstellung der Versorgung mit Erzeugnissen der Ernährungs- und Landwirtschaft sowie der Forst- und Holzwirtschaft
BJNR007050981_KSVG_19991231_000133,statute,§ 36,Gesetz über die Sozialversicherung der selbständigen Künstler und Publizisten
BJNR037090974_BinSchOWiZustV-1974_20101214_000002,regulation,Eingangsformel,Verordnung über die Zuständigkeit der Generaldirektion Wasserstraßen und Schifffahrt für die Verfolgung und Ahndung bestimmter Ordnungswidrigkeiten
BJNR200010976_FischNATÜbkG_20011106_000015,statute,Art 6,Gesetz zu dem Übereinkommen vom 1. Juni 1967 über das Verhalten beim Fischfang im Nordatlantik
BJNR002730973_EWGV1349-72DV_20110805_000002,regulation,Eingangsformel,Verordnung über Vermarktungsnormen für Bruteier und Küken von Hausgeflügel
BJNR016160976_WaffGHZAOWiV_20030331_000002,regulation,Eingangsformel,Verordnung über die Zuständigkeit der Hauptzollämter zur Verfolgung und Ahndung bestimmter Ordnungswidrigkeiten nach dem Waffengesetz und dem Sprengstoffgesetz
BJNR025820994_BinSchUkrAbkG_20011106_000006,statute,Art 5,Gesetz zu dem Abkommen vom 14. Juli 1992 zwischen der Regierung der Bundesrepublik Deutschland und der Regierung der Ukraine über die Binnenschiffahrt
BJNR329400997_PostG-1998_20010522_000162,statute,§ 50,Postgesetz
BJNR019880973_SportBootFSV_19990930_000002,regulation,Eingangsformel,Verordnung über die Eignung und Befähigung zum Führen von Sportbooten auf den Seeschiffahrtstraßen
BJNR020860971_KfSachvG_19981231_000061,statute,§ 20,Gesetz über amtlich anerkannte Sachverständige und amtlich anerkannte Prüfer für den Kraftfahrzeugverkehr
BJNR002120902_SeemHeimTportG_20050630_000020,statute,§ 8,Gesetz betreffend die Verpflichtung der Kauffahrteischiffe zur Mitnahme heimzuschaffender Seeleute
BJNR013360969_FahrlG_19981231_000142,statute,§ 36,Gesetz über das Fahrlehrerwesen
BJNR126200994_FPKV_20011106_000015,regulation,§ 4,Verordnung über die Durchführung der Flughafenkoordinierung
BJNR104220996_BinSchAbkGEORG_20011106_000006,statute,Art 5,Gesetz zu dem Abkommen vom 25. Juni 1993 zwischen der Regierung der Bundesrepublik Deutschland und der Regierung der Republik Georgien über die Binnenschiffahrt
BJNR113930972_AÜG_20001231_000075,statute,§ 16,Gesetz zur Regelung der Arbeitnehmerüberlassung
BJNR137800995_BKGG-1996_19981231_000057,statute,§ 16,Bundeskindergeldgesetz
BJNR207380957_KüSchG_20011106_000010,statute,§ 4,Gesetz über die Küstenschiffahrt
BJNR041900998_GGVSee-1998_19990628_000002,regulation,Eingangsformel,Verordnung über die Beförderung gefährlicher Güter mit Seeschiffen
BJNR021540985_BErzGG_19991231_000056,statute,§ 14,Gesetz zum Erziehungsgeld und zur Elternzeit
BJNR002410961_PBefG_19981231_000245,statute,§ 61,Personenbeförderungsgesetz
BJNR016330985_SaatVerkG-1985_20011231_000218,statute,§ 60,Saatgutverkehrsgesetz
BJNR018150971_BlumQNormV_20011231_000008,regulation,§ 5,"Verordnung über Qualitätsnormen für Blumenbulben, -zwiebeln und -knollen sowie frische Schnittblumen und frisches Blattwerk"
BJNR022700996_AEntG_19981231_000022,statute,§ 5,Gesetz über zwingende Arbeitsbedingungen bei grenzüberschreitenden Dienstleistungen
BJNR015830989_EmsSchEV_20011221_000002,regulation,Eingangsformel,Verordnung zur Einführung der Schiffahrtsordnung Emsmündung
BJNR277110994_AbfVerbrG_20001231_000053,statute,§ 14,Gesetz über die Überwachung und Kontrolle der grenzüberschreitenden Verbringung von Abfällen
BJNR148510998_GüKG-1998_20010906_000094,statute,§ 21,Güterkraftverkehrsgesetz
BJNR017660990_EVG_20011106_000049,statute,§ 16,Ernährungsvorsorgegesetz
BJNR083500995_FAG-22aV_20090324_000002,regulation,Eingangsformel,Verordnung über die Zuständigkeit für die Verfolgung und Ahndung von Ordnungswidrigkeiten nach § 22a des Gesetzes über Fernmeldeanlagen
BJNR011630981_SchBFrdFlaggV_20011106_000002,regulation,Eingangsformel,Verordnung über die Besatzung von Schiffen unter fremder Flagge
BJNR018400978_EÖlBMeldV-1978_20001231_000002,regulation,Eingangsformel,Verordnung über die Meldung der Bestände an Erdöl und Erdölerzeugnissen
BJNR059500997_SGB-3_19981231_001304,statute,§ 405,"Sozialgesetzbuch (SGB) Drittes Buch (III) - Arbeitsförderung - (Artikel 1 des Gesetzes vom 24. März 1997, BGBl. I S. 594)"
BJNR024480976_AMG-1976_19990331_000502,statute,§ 97,Gesetz über den Verkehr mit Arzneimitteln
BJNR016770991_AAÜG_19990430_000099,statute,§ 18,Gesetz zur Überführung der Ansprüche und Anwartschaften aus Zusatz- und Sonderversorgungssystemen des Beitrittsgebiets
BJNR184210998_EAEG_20010731_000067,statute,§ 17,Anlegerentschädigungsgesetz
BJNR259300994_AntarktUmwSchProtAG_20011106_000148,statute,§ 36,Gesetz zur Ausführung des Umweltschutzprotokolls vom 4. Oktober 1991 zum Antarktis-Vertrag
BJNR107810996_AltTZG-1996_19990331_000049,statute,§ 14,Altersteilzeitgesetz
BJNR003890953_SchwbG_19981231_000315,statute,§ 68,"Gesetz zur Sicherung der Eingliederung Schwerbehinderter in Arbeit, Beruf und Gesellschaft"
BJNR013880957_FSaatG_20011106_000085,statute,§ 25,Gesetz über forstliches Saat- und Pflanzgut
BJNR002190897_HGB_19981231_001144,statute,§ 341n,Handelsgesetzbuch
BJNR020680992_FSBetrV_20011106_000002,regulation,Eingangsformel,Verordnung über die Durchführung der Flugsicherung
BJNR200020982_IntMeerSchÜbk1973G_20011106_000011,statute,Art 2a,Gesetz zu dem Internationalen Übereinkommen von 1973 zur Verhütung der Meeresverschmutzung durch Schiffe und zu dem Protokoll von 1978 zu diesem Übereinkommen
BJNR009270965_VerkSiG_20011106_000111,statute,§ 29,Gesetz zur Sicherstellung des Verkehrs
BJNR007870968_ASG_20010630_000110,statute,§ 32,Gesetz zur Sicherstellung von Arbeitsleistungen für Zwecke der Verteidigung einschließlich des Schutzes der Zivilbevölkerung
