family,year,statute,regulation,total
1604,2000,0,837,837
1604,2001,0,837,837
1604,2002,0,837,837
1605,2007,834,0,834
1605,2008,834,0,834
1606,2003,834,0,834
1607,2007,833,0,833
1607,2008,833,0,833
1607,2009,833,0,833
1607,2010,833,0,833
1607,2011,833,0,833
1607,2012,833,0,833
1607,2013,833,0,833
1607,2014,833,0,833
1607,2015,833,0,833
1607,2016,833,0,833
1607,2017,833,0,833
1607,2018,833,0,833
1607,2019,833,0,833
1608,1998,832,0,832
1608,1999,832,0,832
1608,2000,832,0,832
1608,2001,832,0,832
1608,2002,832,0,832
1608,2003,832,0,832
1608,2004,832,0,832
1608,2005,832,0,832
1608,2006,832,0,832
1608,2007,832,0,832
1608,2008,832,0,832
1608,2009,832,0,832
1608,2010,832,0,832
1608,2011,832,0,832
1608,2012,832,0,832
1608,2013,832,0,832
1608,2014,832,0,832
1608,2015,832,0,832
1608,2016,832,0,832
1608,2017,832,0,832
1608,2018,832,0,832
1608,2019,832,0,832
1609,2011,831,0,831
1609,2012,817,0,817
1609,2013,817,0,817
1609,2014,817,0,817
1609,2015,817,0,817
1610,2017,821,0,821
1610,2018,821,0,821
1610,2019,821,0,821
1611,2018,816,0,816
1612,2015,813,0,813
1613,1998,799,0,799
1613,1999,799,0,799
1613,2000,799,0,799
1613,2001,799,0,799
1613,2002,813,0,813
1613,2003,813,0,813
1613,2004,813,0,813
1613,2005,813,0,813
1613,2006,813,0,813
1613,2007,813,0,813
1613,2008,813,0,813
1613,2009,813,0,813
1613,2010,813,0,813
1613,2011,813,0,813
1613,2012,813,0,813
1613,2013,813,0,813
1614,2019,811,0,811
1615,1999,809,0,809
1615,2000,809,0,809
1615,2001,809,0,809
1615,2002,809,0,809
1615,2003,809,0,809
1615,2004,809,0,809
1615,2005,809,0,809
1615,2006,809,0,809
1615,2007,809,0,809
1615,2008,808,0,808
1616,2018,808,0,808
1616,2019,808,0,808
1617,2011,808,0,808
1617,2012,808,0,808
1617,2013,808,0,808
1617,2014,808,0,808
1617,2015,808,0,808
1617,2016,808,0,808
1618,1999,0,803,803
1619,2003,796,0,796
1619,2004,796,0,796
1619,2005,796,0,796
1619,2006,796,0,796
1620,1998,790,0,790
1620,1999,790,0,790
1620,2000,796,0,796
1620,2001,796,0,796
1621,2006,159,0,159
1621,2007,159,0,159
1621,2008,159,0,159
1621,2009,159,0,159
1621,2010,159,0,159
1621,2011,159,0,159
1621,2012,790,0,790
1621,2013,790,0,790
1622,2014,788,0,788
1622,2015,788,0,788
1622,2016,788,0,788
1622,2017,788,0,788
1622,2018,788,0,788
1623,2009,788,0,788
1623,2010,788,0,788
1624,2001,788,0,788
1624,2002,788,0,788
1624,2003,788,0,788
1624,2004,788,0,788
1624,2005,788,0,788
1625,2000,788,0,788
1626,1998,786,0,786
1626,1999,786,0,786
1626,2000,786,0,786
1626,2001,786,0,786
1626,2002,786,0,786
1626,2003,786,0,786
1626,2004,786,0,786
1626,2005,786,0,786
1627,2010,785,0,785
1627,2011,785,0,785
1627,2012,785,0,785
1627,2013,785,0,785
1627,2014,785,0,785
1627,2015,785,0,785
1627,2016,785,0,785
1627,2017,785,0,785
1627,2018,785,0,785
1627,2019,785,0,785
1628,2012,784,0,784
1628,2013,784,0,784
1628,2014,784,0,784
1628,2015,784,0,784
1628,2016,784,0,784
1628,2017,784,0,784
1628,2018,784,0,784
1628,2019,784,0,784
1629,1998,784,0,784
1629,1999,784,0,784
1629,2000,784,0,784
1629,2001,784,0,784
1629,2002,784,0,784
1629,2003,784,0,784
1629,2004,784,0,784
1629,2005,784,0,784
1629,2006,784,0,784
1629,2007,784,0,784
1629,2008,784,0,784
1629,2009,784,0,784
1629,2010,784,0,784
1629,2011,784,0,784
1629,2012,784,0,784
1629,2013,784,0,784
1629,2014,784,0,784
1629,2015,784,0,784
1629,2016,784,0,784
1629,2017,784,0,784
1629,2018,784,0,784
1629,2019,784,0,784
1630,1998,0,780,780
1631,2000,778,0,778
1631,2001,778,0,778
1631,2002,778,0,778
1631,2003,778,0,778
1631,2004,778,0,778
1632,2014,776,0,776
1632,2015,776,0,776
1632,2016,776,0,776
1632,2017,776,0,776
1632,2018,776,0,776
1632,2019,776,0,776
1633,1998,775,0,775
1633,1999,775,0,775
1633,2000,775,0,775
1634,2010,774,0,774
1635,2002,774,0,774
1636,1998,774,0,774
1636,1999,774,0,774
1636,2000,774,0,774
1637,2000,773,0,773
1637,2001,773,0,773
1637,2002,773,0,773
1637,2003,773,0,773
1637,2004,773,0,773
1637,2005,773,0,773
1637,2006,773,0,773
1637,2007,773,0,773
1637,2008,773,0,773
1637,2009,773,0,773
1637,2010,773,0,773
1637,2011,773,0,773
1637,2012,773,0,773
1637,2013,773,0,773
1637,2014,773,0,773
1637,2015,773,0,773
1637,2016,773,0,773
1637,2017,773,0,773
1637,2018,773,0,773
1637,2019,773,0,773
1638,1998,773,0,773
1639,2007,764,0,764
1639,2008,537,0,537
1639,2009,537,0,537
1639,2010,537,0,537
1639,2011,537,0,537
1639,2012,537,0,537
1640,1998,762,0,762
1640,1999,762,0,762
1640,2000,762,0,762
1640,2001,762,0,762
1640,2002,762,0,762
1640,2003,762,0,762
1640,2004,762,0,762
1640,2005,762,0,762
1640,2006,762,0,762
1640,2007,762,0,762
1640,2008,762,0,762
1640,2009,762,0,762
1640,2010,762,0,762
1640,2011,762,0,762
1640,2012,762,0,762
1640,2013,762,0,762
1640,2014,762,0,762
1640,2015,762,0,762
1640,2016,762,0,762
1640,2017,762,0,762
1640,2018,762,0,762
1640,2019,762,0,762
1641,2014,759,0,759
1641,2015,759,0,759
1641,2016,759,0,759
1641,2017,759,0,759
1641,2018,759,0,759
1642,2012,754,0,754
1642,2013,754,0,754
1642,2014,754,0,754
1642,2015,754,0,754
1642,2016,754,0,754
1642,2017,754,0,754
1642,2018,754,0,754
1642,2019,754,0,754
1643,1999,752,0,752
1644,2000,382,0,382
1644,2001,751,0,751
1644,2002,382,0,382
1645,2016,750,0,750
1645,2017,750,0,750
1645,2018,239,0,239
1645,2019,239,0,239
1646,2008,239,0,239
1646,2009,239,0,239
1646,2010,239,0,239
1646,2011,239,0,239
1646,2012,725,0,725
1646,2013,725,0,725
1646,2014,750,0,750
1647,2008,748,0,748
1647,2009,748,0,748
1647,2010,748,0,748
1647,2011,748,0,748
1647,2012,748,0,748
1647,2013,748,0,748
1647,2014,748,0,748
1647,2015,748,0,748
1647,2016,748,0,748
1647,2017,748,0,748
1647,2018,748,0,748
1647,2019,748,0,748
1648,2004,748,0,748
1649,2007,745,0,745
1650,2009,738,0,738
1651,2005,738,0,738
1651,2006,738,0,738
1651,2007,738,0,738
1652,1998,738,0,738
1652,1999,738,0,738
1652,2000,738,0,738
1652,2001,738,0,738
1652,2002,738,0,738
1652,2003,738,0,738
1653,1998,551,0,551
1653,1999,551,0,551
1653,2000,551,0,551
1653,2001,551,0,551
1653,2002,738,0,738
1654,1999,0,736,736
1654,2000,0,736,736
1654,2001,0,736,736
1654,2002,0,736,736
1654,2003,0,736,736
1654,2004,0,736,736
1654,2005,0,736,736
1654,2006,0,736,736
1654,2007,0,736,736
1654,2008,0,736,736
1654,2009,0,736,736
1654,2010,0,736,736
1654,2011,0,736,736
1654,2012,0,736,736
1654,2013,0,736,736
1654,2014,0,736,736
1654,2015,0,736,736
1654,2016,0,736,736
1654,2017,0,736,736
1654,2018,0,736,736
1654,2019,0,736,736
1655,1998,734,0,734
1655,1999,734,0,734
1655,2000,734,0,734
1655,2001,734,0,734
1655,2002,734,0,734
1655,2003,734,0,734
1655,2004,734,0,734
1655,2005,734,0,734
1655,2006,734,0,734
1655,2007,734,0,734
1655,2008,734,0,734
1655,2009,734,0,734
1655,2010,734,0,734
1655,2011,734,0,734
1655,2012,734,0,734
1655,2013,734,0,734
1655,2014,734,0,734
1655,2015,734,0,734
1655,2016,734,0,734
1655,2017,734,0,734
1655,2018,734,0,734
1655,2019,734,0,734
1656,1998,144,0,144
1656,1999,734,0,734
1657,2010,733,0,733
1657,2011,733,0,733
1657,2012,733,0,733
1657,2013,733,0,733
1657,2014,733,0,733
1657,2015,733,0,733
1658,1998,733,0,733
1658,1999,733,0,733
1658,2000,733,0,733
1658,2001,733,0,733
1658,2002,733,0,733
1658,2003,733,0,733
1658,2004,733,0,733
1658,2005,733,0,733
1658,2006,733,0,733
1658,2007,733,0,733
1658,2008,733,0,733
1659,1999,733,0,733
1659,2000,693,0,693
1660,1998,731,0,731
1660,1999,731,0,731
1660,2000,731,0,731
1660,2001,731,0,731
1660,2002,731,0,731
1660,2003,731,0,731
1660,2004,731,0,731
1660,2005,731,0,731
1660,2006,731,0,731
1660,2007,731,0,731
1660,2008,731,0,731
1660,2009,731,0,731
1660,2010,731,0,731
1660,2011,731,0,731
1660,2012,731,0,731
1660,2013,731,0,731
1660,2014,731,0,731
1660,2015,731,0,731
1660,2016,731,0,731
1660,2017,731,0,731
1660,2018,731,0,731
1660,2019,731,0,731
1661,1998,0,731,731
1661,1999,0,731,731
1661,2000,0,731,731
1661,2001,0,731,731
1661,2002,0,731,731
1661,2003,0,731,731
1661,2004,0,731,731
1661,2005,0,731,731
1661,2006,0,731,731
1662,1998,727,0,727
1662,1999,727,0,727
1662,2000,727,0,727
1662,2001,727,0,727
1662,2002,727,0,727
1662,2003,727,0,727
1662,2004,727,0,727
1662,2005,727,0,727
1662,2006,727,0,727
1662,2007,727,0,727
1662,2008,727,0,727
1662,2009,727,0,727
1662,2010,727,0,727
1662,2011,727,0,727
1662,2012,727,0,727
1662,2013,727,0,727
1662,2014,727,0,727
1662,2015,727,0,727
1662,2016,727,0,727
1662,2017,727,0,727
1662,2018,727,0,727
1662,2019,727,0,727
1663,1998,727,0,727
1663,1999,727,0,727
1663,2000,727,0,727
1663,2001,727,0,727
1664,2002,726,0,726
1664,2003,726,0,726
1664,2004,726,0,726
1664,2005,726,0,726
1664,2006,726,0,726
1664,2007,726,0,726
1664,2008,726,0,726
1664,2009,726,0,726
1664,2010,726,0,726
1664,2011,726,0,726
1664,2012,726,0,726
1664,2013,726,0,726
1664,2014,726,0,726
1664,2015,726,0,726
1664,2016,726,0,726
1664,2017,726,0,726
1664,2018,726,0,726
1664,2019,726,0,726
1665,2006,634,0,634
1665,2007,634,0,634
1665,2008,634,0,634
1665,2009,634,0,634
1665,2010,634,0,634
1665,2011,634,0,634
1665,2012,634,0,634
1665,2013,634,0,634
1665,2014,725,0,725
1665,2015,725,0,725
1665,2016,723,0,723
1665,2017,723,0,723
1665,2018,719,0,719
1665,2019,719,0,719
1666,1998,723,0,723
1666,1999,723,0,723
1666,2000,723,0,723
1666,2001,723,0,723
1666,2002,723,0,723
1666,2003,723,0,723
1666,2004,723,0,723
1666,2005,386,0,386
1666,2006,386,0,386
1666,2007,386,0,386
1666,2008,386,0,386
1666,2009,386,0,386
1666,2010,386,0,386
1666,2011,386,0,386
1666,2012,386,0,386
1667,1998,723,0,723
1667,1999,723,0,723
1667,2000,723,0,723
1667,2001,723,0,723
1668,2007,716,0,716
1668,2008,716,0,716
1668,2009,716,0,716
1668,2010,716,0,716
1668,2011,716,0,716
1668,2012,716,0,716
1668,2013,716,0,716
1668,2014,716,0,716
1668,2015,716,0,716
1668,2016,716,0,716
1668,2017,716,0,716
1668,2018,716,0,716
1668,2019,716,0,716
1669,1998,562,0,562
1669,1999,716,0,716
1670,1998,714,0,714
1670,1999,714,0,714
1670,2000,714,0,714
1670,2001,714,0,714
1670,2002,714,0,714
1670,2003,714,0,714
1670,2004,714,0,714
1670,2005,714,0,714
1670,2006,714,0,714
1670,2007,714,0,714
1670,2008,714,0,714
1670,2009,714,0,714
1670,2010,714,0,714
1670,2011,714,0,714
1670,2012,714,0,714
1670,2013,714,0,714
1670,2014,705,0,705
1670,2015,705,0,705
1670,2016,705,0,705
1670,2017,705,0,705
1670,2018,705,0,705
1670,2019,705,0,705
1671,2017,708,0,708
1671,2018,708,0,708
1671,2019,708,0,708
1672,2010,702,0,702
1672,2011,702,0,702
1672,2012,702,0,702
1672,2013,702,0,702
1672,2014,702,0,702
1672,2015,702,0,702
1672,2016,702,0,702
1673,2009,702,0,702
1674,1998,702,0,702
1674,1999,702,0,702
1675,2017,701,0,701
1675,2018,701,0,701
1676,2008,701,0,701
1676,2009,701,0,701
1676,2010,701,0,701
1676,2011,701,0,701
1676,2012,701,0,701
1676,2013,701,0,701
1676,2014,701,0,701
1676,2015,701,0,701
1676,2016,701,0,701
1677,2010,595,0,595
1677,2011,595,0,595
1677,2012,701,0,701
1677,2013,701,0,701
1677,2014,701,0,701
1677,2015,701,0,701
1678,1998,691,0,691
1678,1999,691,0,691
1678,2000,691,0,691
1678,2001,691,0,691
1678,2002,691,0,691
1678,2003,691,0,691
1678,2004,691,0,691
1678,2005,691,0,691
1678,2006,691,0,691
1678,2007,691,0,691
1678,2008,700,0,700
1678,2009,700,0,700
1678,2010,700,0,700
1678,2011,700,0,700
1678,2012,700,0,700
1678,2013,700,0,700
1678,2014,700,0,700
1678,2015,691,0,691
1678,2016,691,0,691
1678,2017,691,0,691
1678,2018,691,0,691
1678,2019,691,0,691
1679,2014,693,0,693
1679,2015,693,0,693
1679,2016,693,0,693
1679,2017,693,0,693
1679,2018,693,0,693
1679,2019,693,0,693
1680,2011,693,0,693
1681,2008,693,0,693
1681,2009,693,0,693
1682,2002,693,0,693
1682,2003,693,0,693
1682,2004,693,0,693
1682,2005,693,0,693
1683,1998,690,0,690
1683,1999,690,0,690
1683,2000,690,0,690
1683,2001,690,0,690
1683,2002,690,0,690
1683,2003,690,0,690
1683,2004,690,0,690
1683,2005,690,0,690
1683,2006,690,0,690
1683,2007,690,0,690
1683,2008,690,0,690
1683,2009,690,0,690
1683,2010,690,0,690
1683,2011,690,0,690
1683,2012,690,0,690
1683,2013,690,0,690
1683,2014,690,0,690
1683,2015,681,0,681
1683,2016,681,0,681
1683,2017,681,0,681
1683,2018,681,0,681
1683,2019,681,0,681
1684,2002,689,0,689
1684,2003,689,0,689
1684,2004,689,0,689
1684,2005,689,0,689
1684,2006,689,0,689
1684,2007,689,0,689
1684,2008,689,0,689
1684,2009,689,0,689
1684,2010,689,0,689
1684,2011,689,0,689
1684,2012,689,0,689
1684,2013,689,0,689
1684,2014,689,0,689
1684,2015,689,0,689
1684,2016,689,0,689
1684,2017,689,0,689
1684,2018,689,0,689
1684,2019,689,0,689
1685,1998,687,0,687
1685,1999,687,0,687
1685,2000,687,0,687
1685,2001,687,0,687
1685,2002,687,0,687
1685,2003,687,0,687
1685,2004,687,0,687
1685,2005,687,0,687
1685,2006,687,0,687
1685,2007,687,0,687
1685,2008,687,0,687
1685,2009,687,0,687
1685,2010,687,0,687
1685,2011,687,0,687
1685,2012,687,0,687
1685,2013,687,0,687
1685,2014,687,0,687
1685,2015,687,0,687
1685,2016,687,0,687
1685,2017,687,0,687
1685,2018,687,0,687
1685,2019,687,0,687
1686,1998,684,0,684
1686,1999,684,0,684
1686,2000,684,0,684
1686,2001,684,0,684
1686,2002,686,0,686
1686,2003,686,0,686
1686,2004,686,0,686
1686,2005,686,0,686
1686,2006,686,0,686
1686,2007,686,0,686
1686,2008,686,0,686
1686,2009,686,0,686
1686,2010,686,0,686
1686,2011,686,0,686
1686,2012,686,0,686
1686,2013,686,0,686
1686,2014,686,0,686
1686,2015,686,0,686
1686,2016,686,0,686
1686,2017,686,0,686
1686,2018,686,0,686
1686,2019,686,0,686
1687,2000,685,0,685
1688,2015,684,0,684
1689,1998,683,0,683
1689,1999,683,0,683
1689,2000,683,0,683
1689,2001,683,0,683
1690,1998,682,0,682
1690,1999,682,0,682
1690,2000,682,0,682
1690,2001,682,0,682
1690,2002,682,0,682
1690,2003,682,0,682
1690,2004,682,0,682
1690,2005,682,0,682
1690,2006,682,0,682
1690,2007,682,0,682
1690,2008,682,0,682
1690,2009,682,0,682
1690,2010,682,0,682
1690,2011,682,0,682
1690,2012,682,0,682
1690,2013,682,0,682
1690,2014,682,0,682
1690,2015,682,0,682
1690,2016,682,0,682
1690,2017,682,0,682
1690,2018,682,0,682
1690,2019,682,0,682
1691,2002,682,0,682
1692,2015,679,0,679
1692,2016,679,0,679
1692,2017,679,0,679
1692,2018,679,0,679
1692,2019,679,0,679
1693,2012,679,0,679
1693,2013,679,0,679
1694,2007,679,0,679
1694,2008,679,0,679
1695,2007,679,0,679
1696,2003,679,0,679
1696,2004,679,0,679
1696,2005,679,0,679
1697,2004,673,0,673
1698,1998,670,0,670
1698,1999,670,0,670
1698,2000,670,0,670
1698,2001,670,0,670
1698,2002,670,0,670
1698,2003,670,0,670
1698,2004,670,0,670
1698,2005,670,0,670
1698,2006,670,0,670
1698,2007,670,0,670
1698,2008,670,0,670
1698,2009,670,0,670
1698,2010,670,0,670
1698,2011,670,0,670
1698,2012,670,0,670
1698,2013,670,0,670
1698,2014,670,0,670
1698,2015,670,0,670
1698,2016,670,0,670
1698,2017,670,0,670
1698,2018,670,0,670
1698,2019,670,0,670
1699,2017,669,0,669
1699,2018,669,0,669
1699,2019,669,0,669
1700,2015,669,0,669
1701,2007,669,0,669
1701,2008,669,0,669
1702,2007,667,0,667
1702,2008,667,0,667
1703,2019,665,0,665
1704,2013,665,0,665
1704,2014,665,0,665
1704,2015,665,0,665
1704,2016,665,0,665
1704,2017,665,0,665
1704,2018,665,0,665
1704,2019,665,0,665
1705,2014,665,0,665
1705,2015,665,0,665
1705,2016,665,0,665
1705,2017,665,0,665
1706,2014,665,0,665
1706,2015,665,0,665
1706,2016,665,0,665
1707,2010,660,0,660
1707,2011,660,0,660
1707,2012,660,0,660
1707,2013,660,0,660
1708,2002,660,0,660
1708,2003,660,0,660
1708,2004,660,0,660
1708,2005,660,0,660
1708,2006,660,0,660
1708,2007,660,0,660
1708,2008,660,0,660
1709,1998,657,0,657
1709,1999,657,0,657
1709,2000,657,0,657
1709,2001,657,0,657
1709,2002,657,0,657
1709,2003,657,0,657
1709,2004,657,0,657
1709,2005,657,0,657
1709,2006,657,0,657
1709,2007,657,0,657
1709,2008,657,0,657
1709,2009,657,0,657
1709,2010,657,0,657
1709,2011,657,0,657
1709,2012,657,0,657
1709,2013,657,0,657
1709,2014,657,0,657
1709,2015,657,0,657
1709,2016,657,0,657
1709,2017,657,0,657
1709,2018,657,0,657
1709,2019,657,0,657
1710,2014,657,0,657
1710,2015,657,0,657
1710,2016,657,0,657
1710,2017,657,0,657
1710,2018,657,0,657
1710,2019,657,0,657
1711,1998,649,0,649
1711,1999,649,0,649
1711,2000,649,0,649
1711,2001,649,0,649
1711,2002,649,0,649
1711,2003,649,0,649
1711,2004,649,0,649
1711,2005,649,0,649
1711,2006,649,0,649
1711,2007,649,0,649
1711,2008,649,0,649
1711,2009,649,0,649
1711,2010,649,0,649
1711,2011,649,0,649
1711,2012,649,0,649
1711,2013,649,0,649
1711,2014,649,0,649
1711,2015,649,0,649
1711,2016,649,0,649
1711,2017,649,0,649
1711,2018,649,0,649
1711,2019,649,0,649
1712,1998,646,0,646
1712,1999,646,0,646
1712,2000,646,0,646
1712,2001,646,0,646
1712,2002,646,0,646
1712,2003,646,0,646
1712,2004,646,0,646
1712,2005,646,0,646
1712,2006,646,0,646
1712,2007,646,0,646
1712,2008,646,0,646
1712,2009,646,0,646
1712,2010,646,0,646
1712,2011,646,0,646
1712,2012,646,0,646
1712,2013,646,0,646
1712,2014,646,0,646
1713,2017,643,0,643
1714,2001,643,0,643
1715,2019,642,0,642
1716,2015,642,0,642
1716,2016,642,0,642
1717,2011,642,0,642
1717,2012,642,0,642
1717,2013,642,0,642
1718,1998,641,0,641
1718,1999,641,0,641
1718,2000,641,0,641
1718,2001,641,0,641
1719,1998,572,0,572
1719,1999,572,0,572
1719,2000,572,0,572
1719,2001,572,0,572
1719,2002,571,0,571
1719,2003,571,0,571
1719,2004,571,0,571
1719,2005,571,0,571
1719,2006,571,0,571
1719,2007,571,0,571
1719,2008,571,0,571
1719,2009,571,0,571
1719,2010,571,0,571
1719,2011,571,0,571
1719,2012,571,0,571
1719,2013,571,0,571
1719,2014,571,0,571
1719,2015,571,0,571
1719,2016,635,0,635
1719,2017,635,0,635
1719,2018,635,0,635
1719,2019,635,0,635
1720,2014,633,0,633
1720,2015,633,0,633
1721,2012,633,0,633
1722,2010,633,0,633
1723,2007,629,0,629
1723,2008,629,0,629
1723,2009,629,0,629
1723,2010,629,0,629
1723,2011,629,0,629
1723,2012,629,0,629
1723,2013,629,0,629
1723,2014,629,0,629
1723,2015,629,0,629
1723,2016,629,0,629
1723,2017,629,0,629
1723,2018,629,0,629
1723,2019,629,0,629
1724,1998,616,0,616
1724,1999,616,0,616
1724,2000,616,0,616
1724,2001,616,0,616
1724,2002,616,0,616
1724,2003,616,0,616
1724,2004,616,0,616
1724,2005,616,0,616
1724,2006,616,0,616
1724,2007,616,0,616
1724,2008,616,0,616
1724,2009,616,0,616
1724,2010,616,0,616
1724,2011,616,0,616
1724,2012,616,0,616
1724,2013,616,0,616
1724,2014,620,0,620
1724,2015,620,0,620
1724,2016,620,0,620
1724,2017,620,0,620
1724,2018,620,0,620
1724,2019,620,0,620
1725,1998,617,0,617
1725,1999,617,0,617
1725,2000,617,0,617
1725,2001,617,0,617
1725,2002,617,0,617
1725,2003,617,0,617
1725,2004,617,0,617
1725,2005,617,0,617
1725,2006,617,0,617
1725,2007,617,0,617
1725,2008,617,0,617
1725,2009,617,0,617
1725,2010,617,0,617
1725,2011,617,0,617
1725,2012,546,0,546
1725,2013,546,0,546
1725,2014,546,0,546
1725,2015,546,0,546
1725,2016,546,0,546
1725,2017,546,0,546
1725,2018,546,0,546
1725,2019,546,0,546
1726,2017,617,0,617
1726,2018,617,0,617
1727,2005,616,0,616
1727,2006,616,0,616
1728,2003,616,0,616
1729,2001,615,0,615
1730,1998,614,0,614
1730,1999,614,0,614
1730,2000,614,0,614
1730,2001,614,0,614
1730,2002,614,0,614
1730,2003,614,0,614
1730,2004,614,0,614
1730,2005,614,0,614
1730,2006,614,0,614
1730,2007,614,0,614
1730,2008,614,0,614
1730,2009,614,0,614
1730,2010,614,0,614
1730,2011,614,0,614
1730,2012,614,0,614
1730,2013,614,0,614
1730,2014,614,0,614
1730,2015,614,0,614
1730,2016,614,0,614
1730,2017,614,0,614
1730,2018,614,0,614
1730,2019,614,0,614
1731,2016,614,0,614
1732,2004,614,0,614
1732,2005,614,0,614
1732,2006,614,0,614
1732,2007,614,0,614
1732,2008,614,0,614
1733,2001,0,613,613
1734,2009,609,0,609
1734,2010,609,0,609
1734,2011,609,0,609
1734,2012,609,0,609
1735,2019,606,0,606
1736,2017,606,0,606
1737,2009,605,0,605
1738,2006,604,0,604
1738,2007,604,0,604
1738,2008,604,0,604
1738,2009,604,0,604
1738,2010,604,0,604
1738,2011,604,0,604
1738,2012,604,0,604
1738,2013,604,0,604
1738,2014,604,0,604
1738,2015,604,0,604
1738,2016,604,0,604
1739,2015,602,0,602
1739,2016,602,0,602
1739,2017,602,0,602
1739,2018,602,0,602
1740,2018,600,0,600
1740,2019,600,0,600
1741,2014,600,0,600
1741,2015,600,0,600
1741,2016,600,0,600
1741,2017,600,0,600
1741,2018,600,0,600
1741,2019,600,0,600
1742,2006,600,0,600
1742,2007,600,0,600
1743,2005,597,0,597
1743,2006,597,0,597
1743,2007,597,0,597
1743,2008,597,0,597
1743,2009,597,0,597
1743,2010,597,0,597
1743,2011,597,0,597
1743,2012,597,0,597
1743,2013,597,0,597
1743,2014,597,0,597
1743,2015,597,0,597
1743,2016,597,0,597
1743,2017,597,0,597
1743,2018,597,0,597
1743,2019,597,0,597
1744,2003,570,0,570
1744,2004,570,0,570
1744,2005,597,0,597
1744,2006,597,0,597
1744,2007,597,0,597
1744,2008,597,0,597
1745,1998,597,0,597
1745,1999,597,0,597
1745,2000,597,0,597
1745,2001,597,0,597
1745,2002,597,0,597
1745,2003,597,0,597
1746,1999,0,597,597
1747,2001,595,0,595
1747,2002,595,0,595
1747,2003,595,0,595
1747,2004,595,0,595
1747,2005,595,0,595
1747,2006,595,0,595
1747,2007,595,0,595
1747,2008,595,0,595
1748,2010,593,0,593
1748,2011,593,0,593
1748,2012,593,0,593
1748,2013,593,0,593
1748,2014,593,0,593
1748,2015,593,0,593
1748,2016,593,0,593
1748,2017,593,0,593
1748,2018,593,0,593
1748,2019,593,0,593
1749,1998,593,0,593
1749,1999,593,0,593
1750,1999,0,592,592
1751,1998,508,0,508
1751,1999,508,0,508
1751,2000,508,0,508
1751,2001,508,0,508
1751,2002,508,0,508
1751,2003,508,0,508
1751,2004,508,0,508
1751,2005,508,0,508
1751,2006,508,0,508
1751,2007,508,0,508
1751,2008,508,0,508
1751,2009,508,0,508
1751,2010,508,0,508
1751,2011,508,0,508
1751,2012,508,0,508
1751,2013,508,0,508
1751,2014,508,0,508
1751,2015,508,0,508
1751,2016,583,0,583
1751,2017,583,0,583
1751,2018,583,0,583
1751,2019,583,0,583
1752,1998,579,0,579
1752,1999,579,0,579
1752,2000,579,0,579
1752,2001,579,0,579
1752,2002,579,0,579
1752,2003,579,0,579
1752,2004,579,0,579
1752,2005,579,0,579
1752,2006,579,0,579
1752,2007,579,0,579
1752,2008,579,0,579
1752,2009,579,0,579
1752,2010,406,0,406
1752,2011,406,0,406
1752,2012,406,0,406
1752,2013,406,0,406
1752,2014,406,0,406
1752,2015,406,0,406
1752,2016,406,0,406
1752,2017,406,0,406
1752,2018,406,0,406
1752,2019,406,0,406
1753,2002,577,0,577
1753,2003,577,0,577
1753,2004,577,0,577
1753,2005,577,0,577
1753,2006,577,0,577
1753,2007,577,0,577
1753,2008,577,0,577
1753,2009,577,0,577
1753,2010,577,0,577
1753,2011,577,0,577
1753,2012,577,0,577
1753,2013,577,0,577
1753,2014,577,0,577
1753,2015,577,0,577
1753,2016,577,0,577
1753,2017,577,0,577
1753,2018,577,0,577
1753,2019,577,0,577
1754,2008,575,0,575
1754,2009,575,0,575
1754,2010,575,0,575
1754,2011,575,0,575
1754,2012,575,0,575
1754,2013,575,0,575
1754,2014,575,0,575
1754,2015,575,0,575
1754,2016,575,0,575
1754,2017,575,0,575
1754,2018,575,0,575
1754,2019,575,0,575
1755,1998,575,0,575
1756,2000,570,0,570
1756,2001,570,0,570
1757,1998,569,0,569
1757,1999,569,0,569
1757,2000,569,0,569
1757,2001,569,0,569
1757,2002,569,0,569
1757,2003,569,0,569
1758,1998,568,0,568
1758,1999,568,0,568
1758,2000,568,0,568
1758,2001,568,0,568
1758,2002,568,0,568
1758,2003,568,0,568
1758,2004,568,0,568
1758,2005,568,0,568
1758,2006,568,0,568
1758,2007,568,0,568
1758,2008,568,0,568
1758,2009,568,0,568
1758,2010,568,0,568
1758,2011,568,0,568
1758,2012,568,0,568
1758,2013,568,0,568
1758,2014,568,0,568
1758,2015,568,0,568
1758,2016,568,0,568
1758,2017,568,0,568
1758,2018,568,0,568
1758,2019,568,0,568
1759,2016,567,0,567
1759,2017,567,0,567
1759,2018,567,0,567
1759,2019,567,0,567
1760,2006,566,0,566
1760,2007,566,0,566
1761,2015,565,0,565
1761,2016,562,0,562
1762,2000,565,0,565
1762,2001,565,0,565
1762,2002,565,0,565
1762,2003,565,0,565
1762,2004,565,0,565
1762,2005,565,0,565
1762,2006,565,0,565
1762,2007,565,0,565
1762,2008,565,0,565
1762,2009,565,0,565
1762,2010,565,0,565
1762,2011,565,0,565
1762,2012,565,0,565
1762,2013,565,0,565
1763,2002,562,0,562
1763,2003,562,0,562
1763,2004,562,0,562
1763,2005,562,0,562
1763,2006,562,0,562
1763,2007,562,0,562
1763,2008,562,0,562
1763,2009,562,0,562
1763,2010,562,0,562
1763,2011,562,0,562
1763,2012,562,0,562
1763,2013,562,0,562
1763,2014,562,0,562
