family,year,statute,regulation,total
1511,1999,0,347,347
1511,2000,0,347,347
1511,2001,0,347,347
1511,2002,0,347,347
1511,2003,0,347,347
1511,2004,0,347,347
1511,2005,0,347,347
1511,2006,0,347,347
1511,2007,0,347,347
1511,2008,0,347,347
1511,2009,0,347,347
1511,2010,0,347,347
1511,2011,0,347,347
1511,2012,0,347,347
1511,2013,0,347,347
1511,2014,0,347,347
1511,2015,0,347,347
1511,2016,0,347,347
1511,2017,0,347,347
1511,2018,0,347,347
1511,2019,0,347,347
1512,1998,346,0,346
1512,1999,346,0,346
1512,2000,346,0,346
1512,2001,346,0,346
1512,2002,346,0,346
1512,2003,346,0,346
1512,2004,346,0,346
1512,2005,346,0,346
1512,2006,346,0,346
1512,2007,346,0,346
1512,2008,346,0,346
1512,2009,346,0,346
1512,2010,346,0,346
1512,2011,346,0,346
1512,2012,346,0,346
1512,2013,346,0,346
1512,2014,346,0,346
1512,2015,346,0,346
1512,2016,346,0,346
1512,2017,346,0,346
1512,2018,346,0,346
1512,2019,346,0,346
1513,2006,346,0,346
1513,2007,346,0,346
1513,2008,346,0,346
1513,2009,346,0,346
1513,2010,346,0,346
1513,2011,346,0,346
1513,2012,346,0,346
1513,2013,346,0,346
1513,2014,346,0,346
1513,2015,346,0,346
1513,2016,346,0,346
1513,2017,346,0,346
1513,2018,346,0,346
1513,2019,346,0,346
1514,1998,0,346,346
1514,1999,0,346,346
1514,2000,0,346,346
1515,1998,0,346,346
1515,1999,0,346,346
1515,2000,0,346,346
1516,1998,0,345,345
1516,1999,0,345,345
1516,2000,0,345,345
1516,2001,0,345,345
1516,2002,0,345,345
1516,2003,0,345,345
1516,2004,0,345,345
1516,2005,0,345,345
1517,2010,344,0,344
1517,2011,344,0,344
1517,2012,344,0,344
1517,2013,344,0,344
1517,2014,344,0,344
1517,2015,344,0,344
1517,2016,344,0,344
1517,2017,344,0,344
1517,2018,344,0,344
1517,2019,344,0,344
1518,2008,344,0,344
1519,1998,0,344,344
1519,1999,0,344,344
1519,2000,0,344,344
1520,2008,0,291,291
1520,2009,0,291,291
1520,2010,0,291,291
1520,2011,0,291,291
1520,2012,0,291,291
1520,2013,0,291,291
1520,2014,0,291,291
1520,2015,0,291,291
1520,2016,0,291,291
1520,2017,0,291,291
1520,2018,0,343,343
1520,2019,0,343,343
1521,2009,0,334,334
1521,2010,0,335,335
1521,2011,0,343,343
1522,1998,0,343,343
1522,1999,0,343,343
1522,2000,0,343,343
1522,2001,0,343,343
1522,2002,0,343,343
1522,2003,0,343,343
1522,2004,0,343,343
1522,2005,0,343,343
1522,2006,0,343,343
1522,2007,0,343,343
1523,1998,0,341,341
1523,1999,0,341,341
1523,2000,0,341,341
1524,2019,340,0,340
1525,1998,340,0,340
1525,1999,340,0,340
1525,2000,340,0,340
1525,2001,340,0,340
1525,2002,340,0,340
1525,2003,340,0,340
1525,2004,340,0,340
1525,2005,340,0,340
1525,2006,340,0,340
1525,2007,340,0,340
1525,2008,340,0,340
1525,2009,340,0,340
1525,2010,340,0,340
1525,2011,340,0,340
1525,2012,340,0,340
1525,2013,340,0,340
1525,2014,340,0,340
1525,2015,340,0,340
1525,2016,340,0,340
1525,2017,340,0,340
1525,2018,340,0,340
1525,2019,340,0,340
1526,2007,339,0,339
1526,2008,339,0,339
1526,2009,339,0,339
1526,2010,339,0,339
1526,2011,339,0,339
1526,2012,339,0,339
1526,2013,339,0,339
1526,2014,339,0,339
1526,2015,340,0,340
1526,2016,340,0,340
1526,2017,340,0,340
1527,1998,0,339,339
1527,1999,0,339,339
1527,2000,0,339,339
1527,2001,0,339,339
1527,2002,0,339,339
1527,2003,0,339,339
1527,2004,0,339,339
1527,2005,0,339,339
1527,2006,0,339,339
1527,2007,0,339,339
1527,2008,0,339,339
1527,2009,0,339,339
1527,2010,0,339,339
1527,2011,0,339,339
1527,2012,0,339,339
1527,2013,0,339,339
1527,2014,0,339,339
1527,2015,0,339,339
1527,2016,0,339,339
1527,2017,0,339,339
1527,2018,0,339,339
1527,2019,0,339,339
1528,2005,0,339,339
1528,2006,0,339,339
1528,2007,0,339,339
1528,2008,0,339,339
1528,2009,0,339,339
1528,2010,0,339,339
1529,2004,339,0,339
1530,2001,339,0,339
1531,1998,338,0,338
1531,1999,338,0,338
1531,2000,338,0,338
1531,2001,338,0,338
1531,2002,338,0,338
1531,2003,338,0,338
1531,2004,338,0,338
1531,2005,338,0,338
1531,2006,338,0,338
1531,2007,338,0,338
1531,2008,338,0,338
1531,2009,338,0,338
1531,2010,338,0,338
1531,2011,338,0,338
1531,2012,338,0,338
1531,2013,338,0,338
1531,2014,338,0,338
1531,2015,338,0,338
1531,2016,338,0,338
1531,2017,338,0,338
1531,2018,338,0,338
1531,2019,338,0,338
1532,2007,336,0,336
1532,2008,336,0,336
1532,2009,336,0,336
1533,1998,336,0,336
1533,1999,336,0,336
1533,2000,336,0,336
1533,2001,336,0,336
1533,2002,336,0,336
1533,2003,336,0,336
1533,2004,336,0,336
1533,2005,336,0,336
1534,1998,336,0,336
1534,1999,336,0,336
1534,2000,336,0,336
1534,2001,336,0,336
1534,2002,336,0,336
1534,2003,336,0,336
1534,2004,336,0,336
1534,2005,336,0,336
1535,1998,0,336,336
1535,1999,0,336,336
1535,2000,0,336,336
1536,2004,0,335,335
1536,2005,0,335,335
1536,2006,0,335,335
1536,2007,0,335,335
1536,2008,0,335,335
1536,2009,0,335,335
1536,2010,0,335,335
1536,2011,0,335,335
1536,2012,0,335,335
1536,2013,0,335,335
1536,2014,0,335,335
1536,2015,0,335,335
1536,2016,0,335,335
1536,2017,0,335,335
1536,2018,0,335,335
1536,2019,0,335,335
1537,1998,0,335,335
1537,1999,0,335,335
1537,2000,0,335,335
1537,2001,0,335,335
1537,2002,0,335,335
1537,2003,0,335,335
1537,2004,0,335,335
1537,2005,0,335,335
1538,1998,0,334,334
1538,1999,0,334,334
1538,2000,0,334,334
1538,2001,0,334,334
1538,2002,0,334,334
1538,2003,0,334,334
1538,2004,0,334,334
1538,2005,0,334,334
1538,2006,0,334,334
1539,1998,0,334,334
1539,1999,0,334,334
1539,2000,0,334,334
1539,2001,0,334,334
1539,2002,0,334,334
1539,2003,0,334,334
1539,2004,0,334,334
1539,2005,0,334,334
1539,2006,0,334,334
1540,2004,0,333,333
1541,1998,0,333,333
1541,1999,0,333,333
1541,2000,0,333,333
1541,2001,0,333,333
1541,2002,0,333,333
1541,2003,0,333,333
1542,2006,332,0,332
1542,2007,332,0,332
1542,2008,332,0,332
1542,2009,332,0,332
1542,2010,332,0,332
1542,2011,332,0,332
1542,2012,332,0,332
1542,2013,332,0,332
1542,2014,332,0,332
1542,2015,332,0,332
1543,1998,322,0,322
1543,1999,322,0,322
1543,2000,322,0,322
1543,2001,332,0,332
1543,2002,332,0,332
1543,2003,332,0,332
1543,2004,332,0,332
1543,2005,332,0,332
1543,2006,332,0,332
1543,2007,332,0,332
1543,2008,332,0,332
1544,1998,0,332,332
1544,1999,0,332,332
1544,2000,0,332,332
1544,2001,0,332,332
1544,2002,0,332,332
1544,2003,0,332,332
1544,2004,0,332,332
1544,2005,0,332,332
1545,1998,0,332,332
1545,1999,0,332,332
1545,2000,0,332,332
1546,1998,0,331,331
1546,1999,0,331,331
1546,2000,0,331,331
1546,2001,0,331,331
1546,2002,0,331,331
1546,2003,0,331,331
1546,2004,0,331,331
1546,2005,0,331,331
1546,2006,0,331,331
1546,2007,0,331,331
1546,2008,0,331,331
1546,2009,0,331,331
1546,2010,0,331,331
1546,2011,0,331,331
1546,2012,0,331,331
1546,2013,0,331,331
1546,2014,0,331,331
1546,2015,0,331,331
1546,2016,0,331,331
1546,2017,0,331,331
1546,2018,0,331,331
1546,2019,0,331,331
1547,1998,331,0,331
1547,1999,331,0,331
1547,2000,331,0,331
1547,2001,331,0,331
1547,2002,331,0,331
1547,2003,331,0,331
1547,2004,331,0,331
1547,2005,331,0,331
1547,2006,331,0,331
1547,2007,331,0,331
1547,2008,331,0,331
1547,2009,331,0,331
1547,2010,331,0,331
1547,2011,331,0,331
1547,2012,331,0,331
1547,2013,331,0,331
1547,2014,331,0,331
1547,2015,331,0,331
1547,2016,331,0,331
1547,2017,331,0,331
1547,2018,331,0,331
1547,2019,331,0,331
1548,2018,331,0,331
1548,2019,331,0,331
1549,1998,184,147,331
1549,1999,184,147,331
1549,2000,184,147,331
1549,2001,184,147,331
1549,2002,184,147,331
1549,2003,184,147,331
1549,2004,184,147,331
1549,2005,184,147,331
1549,2006,184,147,331
1549,2007,184,147,331
1549,2008,184,147,331
1549,2009,184,147,331
1549,2010,184,147,331
1549,2011,184,147,331
1549,2012,184,147,331
1549,2013,184,147,331
1549,2014,184,147,331
1549,2015,184,147,331
1549,2016,184,147,331
1550,2012,331,0,331
1550,2013,331,0,331
1550,2014,331,0,331
1550,2015,331,0,331
1551,2007,331,0,331
1551,2008,331,0,331
1552,2004,331,0,331
1553,2000,331,0,331
1554,2005,0,330,330
1554,2006,0,330,330
1554,2007,0,330,330
1554,2008,0,330,330
1554,2009,0,330,330
1554,2010,0,330,330
1554,2011,0,330,330
1554,2012,0,330,330
1554,2013,0,330,330
1555,1998,0,330,330
1555,1999,0,330,330
1555,2000,0,330,330
1556,1998,0,330,330
1556,1999,0,330,330
1556,2000,0,330,330
1557,2001,329,0,329
1557,2002,329,0,329
1557,2003,329,0,329
1558,1998,329,0,329
1559,1998,328,0,328
1559,1999,328,0,328
1559,2000,328,0,328
1559,2001,328,0,328
1559,2002,328,0,328
1559,2003,328,0,328
1559,2004,328,0,328
1559,2005,328,0,328
1559,2006,328,0,328
1559,2007,328,0,328
1559,2008,328,0,328
1559,2009,328,0,328
1559,2010,328,0,328
1559,2011,328,0,328
1559,2012,328,0,328
1559,2013,328,0,328
1559,2014,328,0,328
1559,2015,328,0,328
1559,2016,328,0,328
1559,2017,328,0,328
1559,2018,328,0,328
1559,2019,328,0,328
1560,1999,328,0,328
1560,2000,328,0,328
1560,2001,328,0,328
1560,2002,328,0,328
1560,2003,328,0,328
1560,2004,328,0,328
1560,2005,328,0,328
1560,2006,328,0,328
1560,2007,328,0,328
1560,2008,328,0,328
1560,2009,328,0,328
1560,2010,328,0,328
1560,2011,328,0,328
1560,2012,328,0,328
1560,2013,328,0,328
1560,2014,328,0,328
1560,2015,328,0,328
1560,2016,328,0,328
1560,2017,328,0,328
1560,2018,328,0,328
1560,2019,328,0,328
1561,2003,0,328,328
1561,2004,0,328,328
1561,2005,0,328,328
1561,2006,0,328,328
1561,2007,0,328,328
1561,2008,0,328,328
1561,2009,0,328,328
1561,2010,0,328,328
1561,2011,0,328,328
1561,2012,0,328,328
1561,2013,0,328,328
1561,2014,0,328,328
1561,2015,0,328,328
1561,2016,0,328,328
1561,2017,0,328,328
1561,2018,0,328,328
1561,2019,0,328,328
1562,1998,0,326,326
1562,1999,0,326,326
1562,2000,0,326,326
1562,2001,0,326,326
1562,2002,0,326,326
1562,2003,0,326,326
1562,2004,0,326,326
1562,2005,0,326,326
1562,2006,0,326,326
1562,2007,0,326,326
1562,2008,0,326,326
1562,2009,0,326,326
1562,2010,0,326,326
1562,2011,0,326,326
1562,2012,0,326,326
1562,2013,0,326,326
1563,1998,325,0,325
1563,1999,325,0,325
1563,2000,325,0,325
1563,2001,325,0,325
1563,2002,325,0,325
1563,2003,325,0,325
1563,2004,325,0,325
1563,2005,325,0,325
1563,2006,325,0,325
1563,2007,325,0,325
1563,2008,325,0,325
1563,2009,325,0,325
1563,2010,325,0,325
1563,2011,325,0,325
1563,2012,325,0,325
1563,2013,325,0,325
1563,2014,325,0,325
1563,2015,325,0,325
1563,2016,325,0,325
1563,2017,325,0,325
1563,2018,325,0,325
1563,2019,325,0,325
1564,2003,305,0,305
1564,2004,305,0,305
1564,2005,325,0,325
1564,2006,325,0,325
1564,2007,325,0,325
1565,1998,325,0,325
1565,1999,325,0,325
1566,1998,324,0,324
1566,1999,324,0,324
1566,2000,324,0,324
1566,2001,324,0,324
1566,2002,324,0,324
1566,2003,324,0,324
1566,2004,324,0,324
1566,2005,324,0,324
1566,2006,324,0,324
1566,2007,324,0,324
1566,2008,324,0,324
1566,2009,324,0,324
1566,2010,324,0,324
1566,2011,324,0,324
1566,2012,324,0,324
1566,2013,324,0,324
1566,2014,324,0,324
1566,2015,324,0,324
1566,2016,324,0,324
1566,2017,324,0,324
1566,2018,324,0,324
1566,2019,324,0,324
1567,2012,324,0,324
1567,2013,324,0,324
1567,2014,324,0,324
1567,2015,324,0,324
1568,2003,324,0,324
1569,2002,0,323,323
1569,2003,0,323,323
1569,2004,0,323,323
1569,2005,0,323,323
1569,2006,0,323,323
1569,2007,0,323,323
1569,2008,0,323,323
1569,2009,0,323,323
1569,2010,0,323,323
1569,2011,0,323,323
1569,2012,0,323,323
1569,2013,0,323,323
1569,2014,0,323,323
1569,2015,0,323,323
1570,1998,323,0,323
1570,1999,323,0,323
1570,2000,323,0,323
1570,2001,323,0,323
1570,2002,323,0,323
1570,2003,323,0,323
1570,2004,323,0,323
1570,2005,323,0,323
1571,1998,0,322,322
1571,1999,0,322,322
1571,2000,0,322,322
1571,2001,0,322,322
1571,2002,0,322,322
1571,2003,0,322,322
1571,2004,0,322,322
1571,2005,0,322,322
1571,2006,0,322,322
1571,2007,0,322,322
1571,2008,0,322,322
1571,2009,0,322,322
1571,2010,0,322,322
1571,2011,0,322,322
1571,2012,0,322,322
1571,2013,0,322,322
1571,2014,0,322,322
1571,2015,0,322,322
1571,2016,0,322,322
1571,2017,0,322,322
1571,2018,0,322,322
1571,2019,0,322,322
1572,1998,322,0,322
1572,1999,322,0,322
1572,2000,322,0,322
1572,2001,322,0,322
1572,2002,322,0,322
1572,2003,322,0,322
1572,2004,322,0,322
1572,2005,322,0,322
1572,2006,322,0,322
1572,2007,322,0,322
1572,2008,322,0,322
1572,2009,322,0,322
1572,2010,322,0,322
1572,2011,322,0,322
1572,2012,322,0,322
1572,2013,322,0,322
1572,2014,322,0,322
1572,2015,322,0,322
1573,1998,0,290,290
1573,1999,0,290,290
1573,2000,0,290,290
1573,2001,0,290,290
1573,2002,0,290,290
1573,2003,0,322,322
1573,2004,0,322,322
1573,2005,0,322,322
1573,2006,0,322,322
1573,2007,0,322,322
1573,2008,0,322,322
1574,1998,322,0,322
1574,1999,322,0,322
1574,2000,321,0,321
1574,2001,321,0,321
1574,2002,321,0,321
1575,1998,315,0,315
1575,1999,315,0,315
1575,2000,315,0,315
1575,2001,321,0,321
1575,2002,321,0,321
1575,2003,321,0,321
1575,2004,321,0,321
1575,2005,321,0,321
1575,2006,321,0,321
1575,2007,321,0,321
1575,2008,321,0,321
1575,2009,321,0,321
1575,2010,321,0,321
1575,2011,321,0,321
1575,2012,321,0,321
1575,2013,321,0,321
1575,2014,321,0,321
1575,2015,321,0,321
1575,2016,321,0,321
1575,2017,321,0,321
1575,2018,321,0,321
1575,2019,321,0,321
1576,1998,0,321,321
1576,1999,0,321,321
1576,2000,0,321,321
1576,2001,0,321,321
1577,1998,320,0,320
1577,1999,320,0,320
1577,2000,320,0,320
1577,2001,320,0,320
1577,2002,320,0,320
1577,2003,320,0,320
1577,2004,320,0,320
1577,2005,320,0,320
1577,2006,320,0,320
1577,2007,320,0,320
1577,2008,320,0,320
1577,2009,320,0,320
1577,2010,320,0,320
1577,2011,320,0,320
1577,2012,320,0,320
1577,2013,320,0,320
1578,1998,320,0,320
1578,1999,320,0,320
1578,2000,320,0,320
1578,2001,320,0,320
1578,2002,320,0,320
1578,2003,320,0,320
1578,2004,320,0,320
1578,2005,320,0,320
1578,2006,320,0,320
1578,2007,320,0,320
1579,1998,0,320,320
1579,1999,0,320,320
1579,2000,0,320,320
1579,2001,0,320,320
1580,2017,319,0,319
1580,2018,319,0,319
1580,2019,319,0,319
1581,1998,0,317,317
1581,1999,0,317,317
1581,2000,0,317,317
1581,2001,0,317,317
1581,2002,0,317,317
1581,2003,0,317,317
1582,1998,316,0,316
1582,1999,316,0,316
1582,2000,316,0,316
1582,2001,316,0,316
1582,2002,316,0,316
1582,2003,316,0,316
1582,2004,316,0,316
1582,2005,316,0,316
1582,2006,316,0,316
1582,2007,316,0,316
1582,2008,316,0,316
1582,2009,316,0,316
1582,2010,316,0,316
1582,2011,316,0,316
1582,2012,316,0,316
1582,2013,316,0,316
1582,2014,316,0,316
1582,2015,316,0,316
1582,2016,316,0,316
1582,2017,316,0,316
1582,2018,316,0,316
1582,2019,316,0,316
1583,1998,0,316,316
1583,1999,0,316,316
1583,2000,0,316,316
1583,2001,0,316,316
1583,2002,0,316,316
1583,2003,0,316,316
1583,2004,0,316,316
1583,2005,0,316,316
1584,1999,315,0,315
1584,2000,315,0,315
1584,2001,315,0,315
1584,2002,246,0,246
1584,2003,246,0,246
1584,2004,246,0,246
1584,2005,246,0,246
1584,2006,246,0,246
1584,2007,246,0,246
1584,2008,246,0,246
1584,2009,246,0,246
1584,2010,246,0,246
1584,2011,246,0,246
1584,2012,246,0,246
1584,2013,246,0,246
1584,2014,246,0,246
1584,2015,246,0,246
1584,2016,246,0,246
1584,2017,246,0,246
1584,2018,246,0,246
1584,2019,246,0,246
1585,1998,315,0,315
1585,1999,315,0,315
1585,2000,315,0,315
1585,2001,315,0,315
1585,2002,315,0,315
1585,2003,315,0,315
1585,2004,315,0,315
1585,2005,315,0,315
1585,2006,315,0,315
1585,2007,315,0,315
1585,2008,315,0,315
1585,2009,315,0,315
1585,2010,315,0,315
1585,2011,315,0,315
1585,2012,315,0,315
1585,2013,315,0,315
1585,2014,315,0,315
1585,2015,315,0,315
1585,2016,315,0,315
1585,2017,315,0,315
1585,2018,315,0,315
1585,2019,315,0,315
1586,1999,315,0,315
1586,2000,315,0,315
1586,2001,315,0,315
1586,2002,315,0,315
1586,2003,315,0,315
1586,2004,315,0,315
1586,2005,315,0,315
1587,2002,171,0,171
1587,2003,171,0,171
1587,2004,171,0,171
1587,2005,314,0,314
1587,2006,314,0,314
1587,2007,314,0,314
1587,2008,314,0,314
1587,2009,314,0,314
1587,2010,314,0,314
1587,2011,314,0,314
1587,2012,314,0,314
1587,2013,314,0,314
1587,2014,314,0,314
1587,2015,314,0,314
1587,2016,314,0,314
1587,2017,314,0,314
1587,2018,314,0,314
1587,2019,314,0,314
1588,2002,314,0,314
1588,2003,314,0,314
1588,2004,314,0,314
1588,2005,314,0,314
1588,2006,314,0,314
1588,2007,314,0,314
1588,2008,314,0,314
1588,2009,314,0,314
1588,2010,314,0,314
1588,2011,314,0,314
1588,2012,314,0,314
1588,2013,314,0,314
1588,2014,314,0,314
1588,2015,314,0,314
1588,2016,314,0,314
1588,2017,314,0,314
1588,2018,314,0,314
1588,2019,314,0,314
1589,1998,0,314,314
1589,1999,0,314,314
1589,2000,0,314,314
1589,2001,0,314,314
1589,2002,0,314,314
1589,2003,0,314,314
1589,2004,0,314,314
1589,2005,0,314,314
1589,2006,0,314,314
1589,2007,0,314,314
1589,2008,0,314,314
1589,2009,0,314,314
1589,2010,0,314,314
1589,2011,0,314,314
1589,2012,0,314,314
1589,2013,0,314,314
1589,2014,0,314,314
1589,2015,0,314,314
1589,2016,0,314,314
1589,2017,0,314,314
1589,2018,0,314,314
1589,2019,0,314,314
1590,1998,0,314,314
1590,1999,0,314,314
1590,2000,0,314,314
1590,2001,0,312,312
1590,2002,0,312,312
1590,2003,0,312,312
1590,2004,0,312,312
1590,2005,0,312,312
1591,1998,314,0,314
1591,1999,314,0,314
1591,2000,314,0,314
1591,2001,314,0,314
1591,2002,314,0,314
1591,2003,314,0,314
1591,2004,314,0,314
1591,2005,314,0,314
1592,1998,313,0,313
1592,1999,313,0,313
1592,2000,313,0,313
1592,2001,313,0,313
1592,2002,313,0,313
1592,2003,313,0,313
1592,2004,313,0,313
1592,2005,313,0,313
1592,2006,313,0,313
1592,2007,313,0,313
1593,2004,0,313,313
1593,2005,0,313,313
1594,2019,312,0,312
1595,1998,312,0,312
1595,1999,312,0,312
1595,2000,312,0,312
1595,2001,312,0,312
1595,2002,312,0,312
1595,2003,312,0,312
1595,2004,312,0,312
1595,2005,312,0,312
1595,2006,312,0,312
1595,2007,312,0,312
1595,2008,312,0,312
1595,2009,312,0,312
1595,2010,312,0,312
1595,2011,312,0,312
1595,2012,312,0,312
1595,2013,312,0,312
1595,2014,312,0,312
1595,2015,312,0,312
1595,2016,312,0,312
1595,2017,312,0,312
1595,2018,312,0,312
1595,2019,312,0,312
1596,1998,312,0,312
1596,1999,312,0,312
1597,1998,311,0,311
1597,1999,311,0,311
1597,2000,311,0,311
1597,2001,311,0,311
1597,2002,311,0,311
1597,2003,311,0,311
1597,2004,311,0,311
1597,2005,311,0,311
1597,2006,311,0,311
1597,2007,311,0,311
1597,2008,311,0,311
1597,2009,311,0,311
1598,1998,0,309,309
1598,1999,0,309,309
1598,2000,0,309,309
1598,2001,0,309,309
1598,2002,0,309,309
1598,2003,0,309,309
1598,2004,0,309,309
1598,2005,0,309,309
1598,2006,0,309,309
1598,2007,0,309,309
1598,2008,0,309,309
1598,2009,0,309,309
1598,2010,0,309,309
1598,2011,0,309,309
1598,2012,0,309,309
1598,2013,0,309,309
1598,2014,0,309,309
1598,2015,0,309,309
1598,2016,0,309,309
1598,2017,0,309,309
1598,2018,0,309,309
1598,2019,0,309,309
1599,2002,0,309,309
1599,2003,0,309,309
1599,2004,0,309,309
1599,2005,0,309,309
1599,2006,0,309,309
1599,2007,0,309,309
1599,2008,0,309,309
1600,1998,0,301,301
1600,1999,0,301,301
1600,2000,0,301,301
1600,2001,0,301,301
1600,2002,0,301,301
1600,2003,0,301,301
1600,2004,0,309,309
1600,2005,0,309,309
1601,1998,0,309,309
1601,1999,0,309,309
1601,2000,0,309,309
1602,1998,0,309,309
1602,1999,0,309,309
1602,2000,0,309,309
1603,1998,0,308,308
1603,1999,0,308,308
1603,2000,0,308,308
1603,2001,0,308,308
1603,2002,0,308,308
1603,2003,0,308,308
1603,2004,0,308,308
1603,2005,0,308,308
1603,2006,0,308,308
1603,2007,0,308,308
1603,2008,0,308,308
1603,2009,0,308,308
1603,2010,0,308,308
1603,2011,0,308,308
1603,2012,0,308,308
1603,2013,0,308,308
1603,2014,0,308,308
1603,2015,0,308,308
1603,2016,0,308,308
1603,2017,0,308,308
1603,2018,0,308,308
1603,2019,0,308,308
1604,2003,308,0,308
1604,2004,308,0,308
1604,2005,308,0,308
1604,2006,308,0,308
1605,1998,0,307,307
1605,1999,0,307,307
1605,2000,0,307,307
1605,2001,0,307,307
1605,2002,0,307,307
1605,2003,0,307,307
1605,2004,0,307,307
1605,2005,0,307,307
1605,2006,0,307,307
1605,2007,0,307,307
1605,2008,0,307,307
1605,2009,0,307,307
1605,2010,0,307,307
1605,2011,0,307,307
1605,2012,0,307,307
1605,2013,0,307,307
1605,2014,0,307,307
1605,2015,0,307,307
1605,2016,0,307,307
1605,2017,0,307,307
1605,2018,0,307,307
1605,2019,0,307,307
1606,2007,0,307,307
1606,2008,0,307,307
1607,1998,0,307,307
1607,1999,0,307,307
1607,2000,0,307,307
1607,2001,0,307,307
1607,2002,0,307,307
1607,2003,0,307,307
1607,2004,0,307,307
1607,2005,0,307,307
1608,2005,0,307,307
1609,1998,244,0,244
1609,1999,244,0,244
1609,2000,244,0,244
1609,2001,244,0,244
1609,2002,244,0,244
1609,2003,244,0,244
1609,2004,244,0,244
1609,2005,244,0,244
1609,2006,244,0,244
1609,2007,244,0,244
1609,2008,244,0,244
1609,2009,244,0,244
1609,2010,244,0,244
1609,2011,244,0,244
1609,2012,244,0,244
1609,2013,244,0,244
1609,2014,244,0,244
1609,2015,244,0,244
1609,2016,306,0,306
1609,2017,306,0,306
1609,2018,306,0,306
1609,2019,306,0,306
1610,2002,0,306,306
1610,2003,0,306,306
1610,2004,0,306,306
1610,2005,0,306,306
1610,2006,0,306,306
1610,2007,0,306,306
1610,2008,0,306,306
1610,2009,0,306,306
1610,2010,0,306,306
1610,2011,0,306,306
1610,2012,0,306,306
1610,2013,0,306,306
1610,2014,0,306,306
1610,2015,0,306,306
1611,2002,306,0,306
1611,2003,306,0,306
1611,2004,306,0,306
1611,2005,306,0,306
1612,1998,0,306,306
1612,1999,0,306,306
1612,2000,0,306,306
1613,1998,0,306,306
1613,1999,0,306,306
1613,2000,0,306,306
1614,2015,305,0,305
1615,1998,0,305,305
1615,1999,0,305,305
1615,2000,0,305,305
1615,2001,0,305,305
1615,2002,0,305,305
1615,2003,0,305,305
1615,2004,0,305,305
1615,2005,0,305,305
1615,2006,0,305,305
1615,2007,0,305,305
1615,2008,0,305,305
1615,2009,0,305,305
1615,2010,0,305,305
1615,2011,0,305,305
1615,2012,0,305,305
1615,2013,0,305,305
1615,2014,0,305,305
1615,2015,0,305,305
1616,2002,304,0,304
1616,2003,305,0,305
1616,2004,305,0,305
1616,2005,305,0,305
1616,2006,304,0,304
1616,2007,304,0,304
1616,2008,304,0,304
1616,2009,304,0,304
1617,1998,0,305,305
1617,1999,0,305,305
1617,2000,0,305,305
1617,2001,0,305,305
1617,2002,0,305,305
1617,2003,0,305,305
1617,2004,0,305,305
1617,2005,0,305,305
1618,2003,0,304,304
1619,2001,303,0,303
1619,2002,303,0,303
1619,2003,303,0,303
1619,2004,303,0,303
1619,2005,303,0,303
1619,2006,303,0,303
1619,2007,303,0,303
1619,2008,303,0,303
1619,2009,303,0,303
1619,2010,303,0,303
1619,2011,303,0,303
1619,2012,303,0,303
1619,2013,303,0,303
1619,2014,303,0,303
1619,2015,303,0,303
1619,2016,303,0,303
1619,2017,303,0,303
1619,2018,303,0,303
1619,2019,303,0,303
1620,1998,303,0,303
1620,1999,303,0,303
1620,2000,303,0,303
1620,2001,303,0,303
1620,2002,303,0,303
1620,2003,303,0,303
1620,2004,303,0,303
1620,2005,303,0,303
1621,1998,0,303,303
1621,1999,0,303,303
1621,2000,0,303,303
1621,2001,0,303,303
1621,2002,0,303,303
1621,2003,0,303,303
1621,2004,0,303,303
1621,2005,0,303,303
1622,1998,0,303,303
1622,1999,0,303,303
1622,2000,0,303,303
1623,1998,0,303,303
1623,1999,0,303,303
1623,2000,0,303,303
1624,2009,0,302,302
1624,2010,0,302,302
1625,1998,0,302,302
1625,1999,0,302,302
1625,2000,0,302,302
1625,2001,0,302,302
1625,2002,0,302,302
1625,2003,0,302,302
1625,2004,0,302,302
1625,2005,0,302,302
1626,2018,301,0,301
1626,2019,301,0,301
1627,2005,0,301,301
1627,2006,0,301,301
1627,2007,0,301,301
1627,2008,0,301,301
1627,2009,0,301,301
1627,2010,0,301,301
1627,2011,0,301,301
1627,2012,0,301,301
1627,2013,0,301,301
1627,2014,0,301,301
1627,2015,0,301,301
1627,2016,0,301,301
1628,1998,0,301,301
1628,1999,0,301,301
1628,2000,0,301,301
1628,2001,0,301,301
1628,2002,0,301,301
1628,2003,0,301,301
1628,2004,0,301,301
1628,2005,0,301,301
1629,1998,0,301,301
1629,1999,0,301,301
1629,2000,0,301,301
1629,2001,0,301,301
1629,2002,0,301,301
1629,2003,0,301,301
1629,2004,0,301,301
1629,2005,0,301,301
1630,1998,0,301,301
1630,1999,0,301,301
1630,2000,0,301,301
1630,2001,0,301,301
1630,2002,0,301,301
1630,2003,0,301,301
1630,2004,0,301,301
1631,2006,0,300,300
1631,2007,0,300,300
1632,1998,0,300,300
1632,1999,0,300,300
1632,2000,0,300,300
1632,2001,0,300,300
1632,2002,0,300,300
1632,2003,0,300,300
1632,2004,0,300,300
1632,2005,0,300,300
1633,1998,0,300,300
1633,1999,0,300,300
1633,2000,0,300,300
1633,2001,0,300,300
1633,2002,0,300,300
1633,2003,0,300,300
1633,2004,0,300,300
1633,2005,0,300,300
1634,1998,0,300,300
1634,1999,0,300,300
1634,2000,0,300,300
