key,type,document_type,heading,law_name,tokens_n,tokens_unique,max_leaf_tokens,items_n,seqitems_n,subseqitems_n,self_loops_n,reliance_n,responsibility_n,reliance_diversity_n,responsibility_diversity_n
BJNR022910985_LeuchtrAusbV_99999999_000001,document,regulation,Verordnung über die Berufsausbildung zum Leuchtröhrenglasbläser/zur Leuchtröhrenglasbläserin,Verordnung über die Berufsausbildung zum Leuchtröhrenglasbläser/zur Leuchtröhrenglasbläserin,905,437,114,0,13,13,2,0,0,0,0
BJNR001490962_UmstRückstGDV_99999999_000001,document,regulation,"Verordnung zur Durchführung des Gesetzes über die Bildung von Rückstellungen in der Umstellungsrechnung der Geldinstitute, Versicherungsunternehmen und Bausparkassen und in der Altbankenrechnung der Berliner Altbanken","Verordnung zur Durchführung des Gesetzes über die Bildung von Rückstellungen in der Umstellungsrechnung der Geldinstitute, Versicherungsunternehmen und Bausparkassen und in der Altbankenrechnung der Berliner Altbanken",945,352,237,2,8,9,7,8,0,3,0
BJNR101409994_PflegeVG_20161231_000001,document,statute,Gesetz zur sozialen Absicherung des Risikos der Pflegebedürftigkeit,Gesetz zur sozialen Absicherung des Risikos der Pflegebedürftigkeit,4719,1176,249,6,17,70,12,61,5,12,2
BJNR051400005_StStatG1995-3V_99999999_000001,document,regulation,Verordnung zur Einstellung von Erhebungen nach § 3 des Gesetzes über Steuerstatistiken,Verordnung zur Einstellung von Erhebungen nach § 3 des Gesetzes über Steuerstatistiken,46,38,23,0,3,0,0,1,0,1,0
BJNR093010013_DLKonjStatG-2013_99999999_000001,document,statute,Gesetz über konjunkturstatistische Erhebungen in bestimmten Dienstleistungsbereichen,Gesetz über konjunkturstatistische Erhebungen in bestimmten Dienstleistungsbereichen,483,282,123,0,8,5,3,2,0,2,0
BJNR101900996_AMbG_20180813_000001,document,statute,Allgemeines Magnetschwebebahngesetz,Allgemeines Magnetschwebebahngesetz,1599,622,249,0,15,22,12,5,1,4,1
BJNR276700006_LAP-gDBNDV_20180930_000001,document,regulation,"Verordnung über die Laufbahn, Ausbildung und Prüfung für den gehobenen Dienst im Bundesnachrichtendienst","Verordnung über die Laufbahn, Ausbildung und Prüfung für den gehobenen Dienst im Bundesnachrichtendienst",7558,1928,154,4,47,149,65,10,0,5,0
BJNR029850975_FStrKrV_99999999_000001,document,regulation,Verordnung über Kreuzungsanlagen im Zuge von Bundesfernstraßen,Verordnung über Kreuzungsanlagen im Zuge von Bundesfernstraßen,363,193,91,0,6,6,2,2,0,1,0
BJNR010780990_StVUnfStatG-1990_99999999_000001,document,statute,Gesetz über die Statistik der Straßenverkehrsunfälle,Gesetz über die Statistik der Straßenverkehrsunfälle,887,405,164,0,8,11,14,2,2,1,1
BJNR098100001_AbschlagsV_20171231_000001,document,regulation,Verordnung über Abschlagszahlungen bei Bauträgerverträgen,Verordnung über Abschlagszahlungen bei Bauträgerverträgen,211,130,108,0,5,0,3,3,0,2,0
BJNR082620004_VII040826_99999999_000001,document,regulation,Verordnung zu dem Abkommen vom 13. November 2003 zwischen der Regierung der Bundesrepublik Deutschland und der Liga der Arabischen Staaten über den Sitz des Büros der Liga der Arabischen Staaten in Berlin,Verordnung zu dem Abkommen vom 13. November 2003 zwischen der Regierung der Bundesrepublik Deutschland und der Liga der Arabischen Staaten über den Sitz des Büros der Liga der Arabischen Staaten in Berlin,0,0,0,0,0,0,0,0,0,0,0
BJNR201970970_KOVZusVtrAUTG_20231231_000001,document,statute,Gesetz zu dem Zusatzvertrag vom 7. Februar 1969 zur Durchführung und Ergänzung des Vertrags vom 7. Mai 1963 zwischen der Bundesrepublik Deutschland und der Republik Österreich über Kriegsopferversorgung und Beschäftigung Schwerbeschädigter,Gesetz zu dem Zusatzvertrag vom 7. Februar 1969 zur Durchführung und Ergänzung des Vertrags vom 7. Mai 1963 zwischen der Bundesrepublik Deutschland und der Republik Österreich über Kriegsopferversorgung und Beschäftigung Schwerbeschädigter,219,142,46,0,6,2,1,0,0,0,0
BJNR020220001_NukHaftÜbk-AtHaftÜbkGemProtG_99999999_000001,document,statute,Gesetz zu dem Gemeinsamen Protokoll vom 21. September 1988 über die Anwendung des Wiener Übereinkommens und des Pariser Übereinkommens (Gesetz zu dem Gemeinsamen Protokoll über die Anwendung des Wiener Übereinkommens und des Pariser Übereinkommens),Gesetz zu dem Gemeinsamen Protokoll vom 21. September 1988 über die Anwendung des Wiener Übereinkommens und des Pariser Übereinkommens (Gesetz zu dem Gemeinsamen Protokoll über die Anwendung des Wiener Übereinkommens und des Pariser Übereinkommens),0,0,0,0,0,0,0,0,0,0,0
BJNR007250962_LeistBeschV_99999999_000001,document,regulation,Rechtsverordnung über die Beteiligung sachverständiger Stellen der gewerblichen Wirtschaft an dem Verfahren der Erteilung von Leistungsbescheiden,Rechtsverordnung über die Beteiligung sachverständiger Stellen der gewerblichen Wirtschaft an dem Verfahren der Erteilung von Leistungsbescheiden,199,131,97,0,5,0,1,2,0,1,0
BJNR005890958_UmstGeldInstV_99999999_000001,document,regulation,Verordnung über die Umstellungsrechnung der Geldinstitute aus Anlaß der Neuordnung des Geldwesens,Verordnung über die Umstellungsrechnung der Geldinstitute aus Anlaß der Neuordnung des Geldwesens,5967,1318,823,5,28,71,66,9,0,4,0
BJNR063900010_ImmoWertV_20191202_000001,document,regulation,Verordnung über die Grundsätze für die Ermittlung der Verkehrswerte von Grundstücken,Verordnung über die Grundsätze für die Ermittlung der Verkehrswerte von Grundstücken,2919,903,141,7,25,52,51,18,0,1,0
BJNR091209993_RHeimstGAufhG_99999999_000001,document,statute,Gesetz zur Aufhebung des Reichsheimstättengesetzes,Gesetz zur Aufhebung des Reichsheimstättengesetzes,319,200,114,1,3,9,0,1,0,1,0
BJNR252900009_GenDG_20180813_000001,document,statute,Gesetz über genetische Untersuchungen bei Menschen,Gesetz über genetische Untersuchungen bei Menschen,5568,1123,495,8,27,69,117,18,5,5,1
BJNR258200013_PlfZV_20190516_000001,document,regulation,Verordnung über die Zuweisung der Planfeststellung für länderübergreifende und grenzüberschreitende Höchstspannungsleitungen auf die Bundesnetzagentur,Verordnung über die Zuweisung der Planfeststellung für länderübergreifende und grenzüberschreitende Höchstspannungsleitungen auf die Bundesnetzagentur,112,73,82,0,3,0,0,3,0,2,0
BJNR167910013_StAbzVeranlZÜV_99999999_000001,document,regulation,Verordnung zur Übertragung der Zuständigkeit für das Steuerabzugs- und Veranlagungsverfahren auf das Bundeszentralamt für Steuern und zur Regelung verschiedener Anwendungszeitpunkte,Verordnung zur Übertragung der Zuständigkeit für das Steuerabzugs- und Veranlagungsverfahren auf das Bundeszentralamt für Steuern und zur Regelung verschiedener Anwendungszeitpunkte,125,60,71,0,2,2,0,6,0,2,0
BJNR456900002_BinSchSprFunkV-2003_20181006_000001,document,regulation,Verordnung über den Betrieb von Sprechfunkanlagen auf Ultrakurzwellen in der Binnenschifffahrt und den Erwerb des UKW-Sprechfunkzeugnisses für den Binnenschifffahrtsfunk,Verordnung über den Betrieb von Sprechfunkanlagen auf Ultrakurzwellen in der Binnenschifffahrt und den Erwerb des UKW-Sprechfunkzeugnisses für den Binnenschifffahrtsfunk,1748,673,187,4,18,27,27,0,0,0,0
BJNR194100007_ZuV-2012_99999999_000001,document,regulation,Verordnung über die Zuteilung von Treibhausgas-Emissionsberechtigungen in der Zuteilungsperiode 2008 bis 2012,Verordnung über die Zuteilung von Treibhausgas-Emissionsberechtigungen in der Zuteilungsperiode 2008 bis 2012,5192,1033,275,4,23,56,41,61,2,7,1
BJNR103900011_RWBestV-2011_99999999_000001,document,regulation,Verordnung zur Bestimmung der Rentenwerte in der gesetzlichen Rentenversicherung und in der Alterssicherung der Landwirte zum 1. Juli 2011,Verordnung zur Bestimmung der Rentenwerte in der gesetzlichen Rentenversicherung und in der Alterssicherung der Landwirte zum 1. Juli 2011,591,166,371,0,7,8,0,20,0,3,0
BJNR013010961_StBerG_20161231_000001,document,statute,Steuerberatungsgesetz,Steuerberatungsgesetz,25057,4131,812,37,187,459,289,113,50,24,16
BJNR090010006_HufBeschlG-2006_99999999_000001,document,statute,Gesetz über den Beschlag von Hufen und Klauen,Gesetz über den Beschlag von Hufen und Klauen,1200,498,95,0,11,26,7,0,12,0,1
BJNR025620977_WoStichPrG_99999999_000001,document,statute,Gesetz über die Durchführung einer Repräsentativstatistik auf dem Gebiet des Wohnungswesens,Gesetz über die Durchführung einer Repräsentativstatistik auf dem Gebiet des Wohnungswesens,633,337,314,0,7,6,0,0,0,0,0
BJNR093000002_PersFachkPrV_20191216_000001,document,regulation,Verordnung über die Prüfung zum anerkannten Abschluss Geprüfter Personalfachkaufmann/Geprüfte Personalfachkauffrau,Verordnung über die Prüfung zum anerkannten Abschluss Geprüfter Personalfachkaufmann/Geprüfte Personalfachkauffrau,1344,608,107,0,10,22,4,3,0,2,0
BJNR059400002_WOS-2002_99999999_000001,document,regulation,Zweite Verordnung zur Durchführung des Betriebsverfassungsgesetzes,Zweite Verordnung zur Durchführung des Betriebsverfassungsgesetzes,7750,1225,498,12,61,131,128,3,0,2,0
BJNR020750985_LPachtVG_99999999_000001,document,statute,Gesetz über die Anzeige und Beanstandung von Landpachtverträgen,Gesetz über die Anzeige und Beanstandung von Landpachtverträgen,1093,475,83,0,14,22,7,3,3,2,3
BJNR009890910_ÜbkBern-BerlinAV_99999999_000001,document,regulation,Verordnung zur Ausführung der am 13. November 1908 zu Berlin abgeschlossenen revidierten Berner Übereinkunft zum Schutze von Werken der Literatur und Kunst,Verordnung zur Ausführung der am 13. November 1908 zu Berlin abgeschlossenen revidierten Berner Übereinkunft zum Schutze von Werken der Literatur und Kunst,542,283,390,0,4,0,1,0,0,0,0
BJNR032800001_KraftwPrV_20171207_000001,document,regulation,Verordnung über die Prüfung zum anerkannten Abschluss Geprüfter Kraftwerker/Geprüfte Kraftwerkerin,Verordnung über die Prüfung zum anerkannten Abschluss Geprüfter Kraftwerker/Geprüfte Kraftwerkerin,1873,710,252,0,11,31,9,1,0,1,0
BJNR603110014_TVMindestlohn-Wäscherei-2_20170930_000001,document,regulation,Rechtsnormen des Mindestlohn-Tarifvertrags für Wäschereidienstleistungen im Objektkundengeschäft vom 25. September 2013,Rechtsnormen des Mindestlohn-Tarifvertrags für Wäschereidienstleistungen im Objektkundengeschäft vom 25. September 2013,317,197,149,0,3,3,1,1,0,1,0
BJNR011700008_ImmoFachwPrV_20191216_000001,document,regulation,Verordnung über die Prüfung zum anerkannten Abschluss Geprüfter Immobilienfachwirt/Geprüfte Immobilienfachwirtin,Verordnung über die Prüfung zum anerkannten Abschluss Geprüfter Immobilienfachwirt/Geprüfte Immobilienfachwirtin,1696,727,120,0,11,30,11,3,0,1,0
BJNR095200004_LMG1974-25AnwG_99999999_000001,document,statute,Gesetz über die weitere Anwendbarkeit des § 25 des Lebensmittel- und Bedarfsgegenständegesetzes,Gesetz über die weitere Anwendbarkeit des § 25 des Lebensmittel- und Bedarfsgegenständegesetzes,61,48,61,0,1,0,0,0,0,0,0
BJNR292000009_VeranstMstrFortbV_20181113_000001,document,regulation,Verordnung über die Prüfung zum anerkannten Fortbildungsabschluss Geprüfter Meister für Veranstaltungstechnik/Geprüfte Meisterin für Veranstaltungstechnik,Verordnung über die Prüfung zum anerkannten Fortbildungsabschluss Geprüfter Meister für Veranstaltungstechnik/Geprüfte Meisterin für Veranstaltungstechnik,2463,914,330,0,11,28,5,3,0,2,0
BJNR021400013_ZweiradFortbV_20191216_000001,document,regulation,Verordnung über die Prüfung zum anerkannten Fortbildungsabschluss Geprüfter Zweirad-Servicetechniker – nichtmotorisierte Zweiradtechnik und Geprüfte Zweirad-Servicetechnikerin – nichtmotorisierte Zweiradtechnik und Geprüfter Zweirad-Servicetechniker – motorisierte Zweiradtechnik und Geprüfte Zweirad-Servicetechnikerin – motorisierte Zweiradtechnik,Verordnung über die Prüfung zum anerkannten Fortbildungsabschluss Geprüfter Zweirad-Servicetechniker – nichtmotorisierte Zweiradtechnik und Geprüfte Zweirad-Servicetechnikerin – nichtmotorisierte Zweiradtechnik und Geprüfter Zweirad-Servicetechniker – motorisierte Zweiradtechnik und Geprüfte Zweirad-Servicetechnikerin – motorisierte Zweiradtechnik,2126,747,159,0,12,31,21,3,0,2,0
BJNR022550985_AbgrV-1985_99999999_000001,document,regulation,Verordnung über die Abgrenzung der im Pflegesatz nicht zu berücksichtigenden Investitionskosten von den pflegesatzfähigen Kosten der Krankenhäuser,Verordnung über die Abgrenzung der im Pflegesatz nicht zu berücksichtigenden Investitionskosten von den pflegesatzfähigen Kosten der Krankenhäuser,657,307,88,0,6,11,6,12,0,2,0
BJNR006720994_AutGAAPolAbkG_99999999_000001,document,statute,Gesetz zu dem Abkommen vom 29. Juli 1992 zwischen der Bundesrepublik Deutschland und der Republik Polen über den Autobahnzusammenschluß und den Bau von Grenzabfertigungsanlagen für den neuen Grenzübergang im Raum Görlitz und Zgorzelec,Gesetz zu dem Abkommen vom 29. Juli 1992 zwischen der Bundesrepublik Deutschland und der Republik Polen über den Autobahnzusammenschluß und den Bau von Grenzabfertigungsanlagen für den neuen Grenzübergang im Raum Görlitz und Zgorzelec,157,110,51,0,4,5,0,0,0,0,0
BJNR044800013_BAGebV_20181219_000001,document,regulation,Verordnung über Gebühren und Auslagen des Bundesamtes für Wirtschaft und Ausfuhrkontrolle im Zusammenhang mit der Begrenzung der EEG-Umlage,Verordnung über Gebühren und Auslagen des Bundesamtes für Wirtschaft und Ausfuhrkontrolle im Zusammenhang mit der Begrenzung der EEG-Umlage,265,139,66,0,5,2,1,6,0,1,0
BJNR002390971_GVFG_20191231_000001,document,statute,Gesetz über Finanzhilfen des Bundes zur Verbesserung der Verkehrsverhältnisse der Gemeinden,Gesetz über Finanzhilfen des Bundes zur Verbesserung der Verkehrsverhältnisse der Gemeinden,1997,715,288,0,15,33,33,8,7,6,5
BJNR171700011_MBankDAPrV_20170930_000001,document,regulation,Verordnung über die Ausbildung und Prüfung für den mittleren Bankdienst der Deutschen Bundesbank,Verordnung über die Ausbildung und Prüfung für den mittleren Bankdienst der Deutschen Bundesbank,2997,886,190,4,25,59,16,4,0,2,0
BJNR275800001_TierSchNutztV_20170831_000001,document,regulation,Verordnung zum Schutz landwirtschaftlicher Nutztiere und anderer zur Erzeugung tierischer Produkte gehaltener Tiere bei ihrer Haltung,Verordnung zum Schutz landwirtschaftlicher Nutztiere und anderer zur Erzeugung tierischer Produkte gehaltener Tiere bei ihrer Haltung,14845,2447,1531,8,48,197,295,3,1,1,1
BJNR000710956_EÜGV_99999999_000001,document,regulation,Verordnung zum Eignungsübungsgesetz,Verordnung zum Eignungsübungsgesetz,790,299,73,0,10,17,8,2,2,1,1
BJNR006590991_LwMstrPrV_99999999_000001,document,regulation,Verordnung über die Anforderungen in der Meisterprüfung für den Beruf Landwirt/Landwirtin,Verordnung über die Anforderungen in der Meisterprüfung für den Beruf Landwirt/Landwirtin,2628,929,239,0,12,38,19,1,0,1,0
BJNR002330989_FELEG_20180808_000001,document,statute,Gesetz zur Förderung der Einstellung der landwirtschaftlichen Erwerbstätigkeit,Gesetz zur Förderung der Einstellung der landwirtschaftlichen Erwerbstätigkeit,5967,1173,389,5,29,63,58,72,6,10,3
BJNR098900993_WGVG_99999999_000001,document,statute,Gesetz zur Regelung vermögensrechtlicher Angelegenheiten der Wohnungsgenossenschaften im Beitrittsgebiet,Gesetz zur Regelung vermögensrechtlicher Angelegenheiten der Wohnungsgenossenschaften im Beitrittsgebiet,794,322,87,0,4,14,8,7,3,2,1
BJNR147900012_KrFArbZG_20170524_000001,document,statute,Gesetz zur Regelung der Arbeitszeit von selbständigen Kraftfahrern,Gesetz zur Regelung der Arbeitszeit von selbständigen Kraftfahrern,900,391,143,0,9,13,10,2,0,2,0
BJNR197520003_SkAufV-CZE_99999999_000001,document,regulation,Verordnung zu dem Abkommen vom 31. Juli 2003 zwischen der Regierung der Bundesrepublik Deutschland und der Regierung der Tschechischen Republik über den vorübergehenden Aufenthalt von Mitgliedern der Streitkräfte der Bundesrepublik Deutschland und der Streitkräfte der Tschechischen Republik auf dem Gebiet des jeweils anderen Staats,Verordnung zu dem Abkommen vom 31. Juli 2003 zwischen der Regierung der Bundesrepublik Deutschland und der Regierung der Tschechischen Republik über den vorübergehenden Aufenthalt von Mitgliedern der Streitkräfte der Bundesrepublik Deutschland und der Streitkräfte der Tschechischen Republik auf dem Gebiet des jeweils anderen Staats,0,0,0,0,0,0,0,0,0,0,0
BJNR031149977_SGÄndG-12_99999999_000001,document,statute,Zwölftes Gesetz zur Änderung des Soldatengesetzes,Zwölftes Gesetz zur Änderung des Soldatengesetzes,46,41,32,0,1,2,0,0,0,0,0
BJNR214600008_RVKnSeemannskasseÜG_99999999_000001,document,statute,Gesetz zu Übergangsregelungen zur Eingliederung der Seemannskasse in die Deutsche Rentenversicherung Knappschaft-Bahn-See,Gesetz zu Übergangsregelungen zur Eingliederung der Seemannskasse in die Deutsche Rentenversicherung Knappschaft-Bahn-See,279,140,111,0,2,5,0,4,0,1,0
BJNR017470971_WoVermRG_99999999_000001,document,statute,Gesetz zur Regelung der Wohnungsvermittlung,Gesetz zur Regelung der Wohnungsvermittlung,1124,416,102,0,10,24,16,1,0,1,0
BJNR129800016_GrAusbV_99999999_000001,document,regulation,Verordnung über die Berufsausbildung zum Graveur und zur Graveurin,Verordnung über die Berufsausbildung zum Graveur und zur Graveurin,1238,490,135,3,18,32,0,3,0,2,0
BJNR021980989_ProdHaftG_20170721_000001,document,statute,Gesetz über die Haftung für fehlerhafte Produkte,Gesetz über die Haftung für fehlerhafte Produkte,1378,532,127,0,19,24,7,7,3,1,2
BJNR173300008_SattlFeintMstrV_99999999_000001,document,regulation,Verordnung über das Meisterprüfungsberufsbild und über die Prüfungsanforderungen in den Teilen I und II der Meisterprüfung im Sattler- und Feintäschner-Handwerk,Verordnung über das Meisterprüfungsberufsbild und über die Prüfungsanforderungen in den Teilen I und II der Meisterprüfung im Sattler- und Feintäschner-Handwerk,1531,669,492,0,11,17,2,2,0,1,0
BJNR021210012_KrWG_20170531_000001,document,statute,Gesetz zur Förderung der Kreislaufwirtschaft und Sicherung der umweltverträglichen Bewirtschaftung von Abfällen,Gesetz zur Förderung der Kreislaufwirtschaft und Sicherung der umweltverträglichen Bewirtschaftung von Abfällen,20411,3356,728,16,72,237,327,88,204,17,37
BJNR237900998_VerpackV-1998_20170728_000001,document,regulation,Verordnung über die Vermeidung und Verwertung von Verpackungsabfällen,Verordnung über die Vermeidung und Verwertung von Verpackungsabfällen,5384,1334,437,4,18,57,91,10,1,6,1
BJNR201410979_SeeSchIntÜbk1974V_99999999_000001,document,regulation,Verordnung über die Inkraftsetzung des Internationalen Übereinkommens von 1974 zum Schutz des menschlichen Lebens auf See,Verordnung über die Inkraftsetzung des Internationalen Übereinkommens von 1974 zum Schutz des menschlichen Lebens auf See,0,0,0,0,0,0,0,0,0,0,0
BJNR002630954_AuslWBGDV-8_99999999_000001,document,regulation,Achte Durchführungsverordnung zum Bereinigungsgesetz für deutsche Auslandsbonds (Verlängerung der Anmeldefrist),Achte Durchführungsverordnung zum Bereinigungsgesetz für deutsche Auslandsbonds (Verlängerung der Anmeldefrist),127,84,56,0,4,0,0,3,0,1,0
BJNR068620994_StSWEAbkG_99999999_000001,document,statute,Gesetz zu dem Abkommen vom 14. Juli 1992 zwischen der Bundesrepublik Deutschland und dem Königreich Schweden zur Vermeidung der Doppelbesteuerung bei den Steuern vom Einkommen und vom Vermögen sowie bei den Erbschaft- und Schenkungsteuern und zur Leistung gegenseitigen Beistands bei den Steuern,Gesetz zu dem Abkommen vom 14. Juli 1992 zwischen der Bundesrepublik Deutschland und dem Königreich Schweden zur Vermeidung der Doppelbesteuerung bei den Steuern vom Einkommen und vom Vermögen sowie bei den Erbschaft- und Schenkungsteuern und zur Leistung gegenseitigen Beistands bei den Steuern,144,106,52,0,4,2,0,0,0,0,0
BJNR021620991_MeistVoEigAnerkV_99999999_000001,document,regulation,Verordnung über die Anerkennung von Ausbildungsabschlüssen von Meistern der volkseigenen Industrie als Voraussetzung für die Eintragung in die Handwerksrolle,Verordnung über die Anerkennung von Ausbildungsabschlüssen von Meistern der volkseigenen Industrie als Voraussetzung für die Eintragung in die Handwerksrolle,197,122,122,0,3,0,0,1,0,1,0
BJNR024600008_BtMÄndV-21_99999999_000001,document,regulation,Einundzwanzigste Verordnung zur Änderung betäubungsmittelrechtlicher Vorschriften,Einundzwanzigste Verordnung zur Änderung betäubungsmittelrechtlicher Vorschriften,154,98,115,0,3,0,0,4,0,1,0
BJNR157000995_LeasFachwirtPrV_20191216_000001,document,regulation,Verordnung über die Prüfung zum anerkannten Abschluß Geprüfter Leasingfachwirt/Geprüfte Leasingfachwirtin,Verordnung über die Prüfung zum anerkannten Abschluß Geprüfter Leasingfachwirt/Geprüfte Leasingfachwirtin,1667,681,117,0,11,31,9,1,0,1,0
BJNR013530977_StBAPO-1977_20190308_000001,document,regulation,Ausbildungs- und Prüfungsordnung für die Steuerbeamtinnen und Steuerbeamten,Ausbildungs- und Prüfungsordnung für die Steuerbeamtinnen und Steuerbeamten,6981,1591,189,10,49,140,81,6,0,2,0
BJNR018210978_AdenauerHStiftG_99999999_000001,document,statute,Gesetz über die Errichtung einer Stiftung Bundeskanzler-Adenauer-Haus,Gesetz über die Errichtung einer Stiftung Bundeskanzler-Adenauer-Haus,780,370,79,0,15,19,1,0,0,0,0
BJNR168000013_FVG1971-5Abs7S4StVV_99999999_000001,document,regulation,Verordnung zur Verteilung des Steueraufkommens aus dem Steuerabzugs- und Veranlagungsverfahren nach § 5 Absatz 7 Satz 4 des Finanzverwaltungsgesetzes,Verordnung zur Verteilung des Steueraufkommens aus dem Steuerabzugs- und Veranlagungsverfahren nach § 5 Absatz 7 Satz 4 des Finanzverwaltungsgesetzes,182,110,71,0,3,2,2,3,0,2,0
BJNR022940987_HalblSchG_20180524_000001,document,statute,Gesetz über den Schutz der Topographien von mikroelektronischen Halbleitererzeugnissen,Gesetz über den Schutz der Topographien von mikroelektronischen Halbleitererzeugnissen,2178,685,148,2,14,47,28,13,36,4,10
BJNR208130990_GDtWahlVDVtrG_99999999_000001,document,statute,Gesetz zu dem Vertrag vom 3. August 1990 zur Vorbereitung und Durchführung der ersten gesamtdeutschen Wahl des Deutschen Bundestages zwischen der Bundesrepublik Deutschland und der Deutschen Demokratischen Republik sowie dem Änderungsvertrag vom 20. August 1990,Gesetz zu dem Vertrag vom 3. August 1990 zur Vorbereitung und Durchführung der ersten gesamtdeutschen Wahl des Deutschen Bundestages zwischen der Bundesrepublik Deutschland und der Deutschen Demokratischen Republik sowie dem Änderungsvertrag vom 20. August 1990,1173,389,573,0,6,2,1,2,0,2,0
BJNR006890980_BeratHiG_99999999_000001,document,statute,Gesetz über Rechtsberatung und Vertretung für Bürger mit geringem Einkommen,Gesetz über Rechtsberatung und Vertretung für Bürger mit geringem Einkommen,1720,611,121,0,17,34,11,9,8,3,3
BJNR320200006_eBAnzV_20161231_000001,document,regulation,Verordnung über die Übertragung der Führung des Unternehmensregisters,Verordnung über die Übertragung der Führung des Unternehmensregisters,373,210,123,0,5,4,2,2,0,2,0
BJNR000570959_LuftFzgG_20171231_000001,document,statute,Gesetz über Rechte an Luftfahrzeugen,Gesetz über Rechte an Luftfahrzeugen,9040,1632,434,11,108,163,100,52,58,10,10
BJNR298200012_TierSchlV-2013_99999999_000001,document,regulation,Verordnung zum Schutz von Tieren im Zusammenhang mit der Schlachtung oder Tötung und zur Durchführung der Verordnung (EG) Nr. 1099/2009 des Rates,Verordnung zum Schutz von Tieren im Zusammenhang mit der Schlachtung oder Tötung und zur Durchführung der Verordnung (EG) Nr. 1099/2009 des Rates,4445,1147,503,5,20,53,45,16,0,2,0
BJNR051400016_FinAusglG2016DV-1_20181004_000001,document,regulation,Erste Verordnung zur Durchführung des Finanzausgleichsgesetzes im Ausgleichsjahr 2016,Erste Verordnung zur Durchführung des Finanzausgleichsgesetzes im Ausgleichsjahr 2016,391,220,105,0,3,5,0,2,0,1,0
BJNR006000998_GesamtBeitrV-1998_99999999_000001,document,regulation,Verordnung über den Gesamtbeitrag der Wehrdienstleistenden und der Zivildienstleistenden zur Arbeitsförderung,Verordnung über den Gesamtbeitrag der Wehrdienstleistenden und der Zivildienstleistenden zur Arbeitsförderung,274,159,75,0,5,4,0,4,0,1,0
BJNR201060989_NatKautschOrgVorRV-1989_99999999_000001,document,regulation,Verordnung über die Gewährung von Vorrechten und Immunitäten an die Internationale Naturkautschukorganisation,Verordnung über die Gewährung von Vorrechten und Immunitäten an die Internationale Naturkautschukorganisation,226,123,68,0,4,3,0,0,0,0,0
BJNR081600010_RWBestV-2010_99999999_000001,document,regulation,Verordnung zur Bestimmung der Rentenwerte in der gesetzlichen Rentenversicherung und in der Alterssicherung der Landwirte zum 1. Juli 2010,Verordnung zur Bestimmung der Rentenwerte in der gesetzlichen Rentenversicherung und in der Alterssicherung der Landwirte zum 1. Juli 2010,617,170,397,0,7,8,0,20,0,3,0
BJNR261810005_LFGB_20170705_000001,document,statute,"Lebensmittel-, Bedarfsgegenstände- und Futtermittelgesetzbuch","Lebensmittel-, Bedarfsgegenstände- und Futtermittelgesetzbuch",30847,3524,1006,11,79,230,640,32,431,18,80
BJNR122610989_SGB-6_20161231_000001,document,statute,"Sozialgesetzbuch (SGB) Sechstes Buch (VI) - Gesetzliche Rentenversicherung - (Artikel 1 des Gesetzes v. 18. Dezember 1989, BGBl. I S. 2261, 1990 I S. 1337)","Sozialgesetzbuch (SGB) Sechstes Buch (VI) - Gesetzliche Rentenversicherung - (Artikel 1 des Gesetzes v. 18. Dezember 1989, BGBl. I S. 2261, 1990 I S. 1337)",84763,7349,548,109,432,1097,453,424,737,49,118
BJNR009800995_FKeramAusbV_99999999_000001,document,regulation,Verordnung über die Berufsausbildung zum Figurenkeramformer/zur Figurenkeramformerin,Verordnung über die Berufsausbildung zum Figurenkeramformer/zur Figurenkeramformerin,913,450,140,0,12,15,4,0,0,0,0
BJNR020020980_UrkBefrBELV_99999999_000001,document,regulation,Verordnung über die Bestimmung der Beglaubigungsbehörde nach dem deutsch-belgischen Abkommen vom 13. Mai 1975 über die Befreiung öffentlicher Urkunden von der Legalisation,Verordnung über die Bestimmung der Beglaubigungsbehörde nach dem deutsch-belgischen Abkommen vom 13. Mai 1975 über die Befreiung öffentlicher Urkunden von der Legalisation,123,79,49,0,4,0,0,0,0,0,0
BJNR008090957_LAGÄndG-8_99999999_000001,document,statute,Achtes Gesetz zur Änderung des Lastenausgleichsgesetzes (Gesetz nach § 246 LAG - 8. ÄndG LAG),Achtes Gesetz zur Änderung des Lastenausgleichsgesetzes (Gesetz nach § 246 LAG - 8. ÄndG LAG),985,383,409,1,5,8,1,0,0,0,0
BJNR202730965_KOVVtrESPG_99999999_000001,document,statute,Gesetz zu dem Vertrag vom 29. Mai 1962 zwischen der Bundesrepublik Deutschland und dem Spanischen Staat über Kriegsopferversorgung und zu dem Notenwechsel vom 16. Mai 1963,Gesetz zu dem Vertrag vom 29. Mai 1962 zwischen der Bundesrepublik Deutschland und dem Spanischen Staat über Kriegsopferversorgung und zu dem Notenwechsel vom 16. Mai 1963,0,0,0,0,0,0,0,0,0,0,0
