key,type,document_type,heading,law_name,tokens_n,tokens_unique,max_leaf_tokens,items_n,seqitems_n,subseqitems_n,self_loops_n,reliance_n,responsibility_n,reliance_diversity_n,responsibility_diversity_n
BJNR445610002_DIMDIV_20180712_000001,document,regulation,Verordnung über das datenbankgestützte Informationssystem über Medizinprodukte des Deutschen Instituts für Medizinische Dokumentation und Information,Verordnung über das datenbankgestützte Informationssystem über Medizinprodukte des Deutschen Instituts für Medizinische Dokumentation und Information,1316,413,238,0,10,18,17,40,0,4,0
BJNR026480987_StrabBO-1987_20161222_000001,document,regulation,Verordnung über den Bau und Betrieb der Straßenbahnen,Verordnung über den Bau und Betrieb der Straßenbahnen,10222,2641,126,8,65,339,42,18,2,2,2
BJNR018190976_HeimMitwirkungsV_99999999_000001,document,regulation,Verordnung über die Mitwirkung der Bewohnerinnen und Bewohner in Angelegenheiten des Heimbetriebes,Verordnung über die Mitwirkung der Bewohnerinnen und Bewohner in Angelegenheiten des Heimbetriebes,3305,948,191,8,39,71,42,1,0,1,0
BJNR007420980_AVBFernwärmeV_99999999_000001,document,regulation,Verordnung über Allgemeine Bedingungen für die Versorgung mit Fernwärme,Verordnung über Allgemeine Bedingungen für die Versorgung mit Fernwärme,4707,1388,135,0,37,107,17,3,3,2,2
BJNR244900993_ZollV_20151231_000001,document,regulation,Zollverordnung,Zollverordnung,8957,2106,940,0,33,101,34,24,27,5,14
BJNR005820957_ZO-Zahnärzte_20170731_000001,document,regulation,Zulassungsverordnung für Vertragszahnärzte,Zulassungsverordnung für Vertragszahnärzte,6108,1578,331,15,49,131,43,23,2,2,1
BJNR302300003_SGB-12_20151231_000001,document,statute,"Sozialgesetzbuch (SGB) Zwölftes Buch (XII) - Sozialhilfe - (Artikel 1 des Gesetzes vom 27. Dezember 2003, BGBl. I S. 3022)","Sozialgesetzbuch (SGB) Zwölftes Buch (XII) - Sozialhilfe - (Artikel 1 des Gesetzes vom 27. Dezember 2003, BGBl. I S. 3022)",24961,4097,347,42,157,338,383,145,216,22,45
BJNR010810991_ATGV-1991_20170404_000001,document,regulation,Verordnung über das Auslandstrennungsgeld,Verordnung über das Auslandstrennungsgeld,3111,784,143,0,16,51,79,30,4,4,4
BJNR501000989_GZKtgRindFlV-1989_99999999_000001,document,regulation,Verordnung über die Grundsätze für die Verteilung der deutschen Quote des Gemeinschaftszollkontingents 1989 für gefrorenes Rindfleisch,Verordnung über die Grundsätze für die Verteilung der deutschen Quote des Gemeinschaftszollkontingents 1989 für gefrorenes Rindfleisch,477,221,122,0,7,6,1,0,0,0,0
BJNR517300999_GrundflV-99-00_20160714_000001,document,regulation,Verordnung über die Saldierung von Grundflächen im Wirtschaftsjahr 1999/2000 im Rahmen der gemeinschaftsrechtlichen Stützungsregelung für Erzeuger bestimmter landwirtschaftlicher Kulturpflanzen,Verordnung über die Saldierung von Grundflächen im Wirtschaftsjahr 1999/2000 im Rahmen der gemeinschaftsrechtlichen Stützungsregelung für Erzeuger bestimmter landwirtschaftlicher Kulturpflanzen,528,180,143,0,5,2,2,0,0,0,0
BJNR186500004_VerkLG_20160531_000001,document,statute,Gesetz zur Sicherung von Verkehrsleistungen,Gesetz zur Sicherung von Verkehrsleistungen,1438,559,105,0,17,24,26,11,0,4,0
BJNR023890979_LuftVerkSiV_99999999_000001,document,regulation,Verordnung zur Sicherstellung des Luftverkehrs,Verordnung zur Sicherstellung des Luftverkehrs,621,275,94,0,8,7,4,18,0,3,0
BJNR030300015_REDTeilnV_99999999_000001,document,regulation,Verordnung über die Benennung weiterer zur Teilnahme an der Rechtsextremismus-Datei berechtigter Polizeivollzugsbehörden,Verordnung über die Benennung weiterer zur Teilnahme an der Rechtsextremismus-Datei berechtigter Polizeivollzugsbehörden,279,150,112,0,5,0,0,0,0,0,0
BJNR188510010_LuftVStG_20161231_000001,document,statute,Luftverkehrsteuergesetz,Luftverkehrsteuergesetz,3353,1010,378,0,19,37,47,12,4,3,4
BJNR006150985_KraftStCHEV_99999999_000001,document,regulation,Verordnung über die kraftfahrzeugsteuerliche Behandlung von schweizerischen Straßenfahrzeugen im grenzüberschreitenden Verkehr,Verordnung über die kraftfahrzeugsteuerliche Behandlung von schweizerischen Straßenfahrzeugen im grenzüberschreitenden Verkehr,120,89,61,0,3,2,0,4,0,1,0
BJNR016770991_AAÜG_20171231_000001,document,statute,Gesetz zur Überführung der Ansprüche und Anwartschaften aus Zusatz- und Sonderversorgungssystemen des Beitrittsgebiets,Gesetz zur Überführung der Ansprüche und Anwartschaften aus Zusatz- und Sonderversorgungssystemen des Beitrittsgebiets,5339,1136,343,3,19,77,51,26,67,5,15
BJNR024500006_TischlAusbV-2006_99999999_000001,document,regulation,Verordnung über die Berufsausbildung zum Tischler/zur Tischlerin,Verordnung über die Berufsausbildung zum Tischler/zur Tischlerin,1343,570,260,0,12,10,3,5,0,3,0
BJNR137900010_VersVergV_20151231_000001,document,regulation,Verordnung über die aufsichtsrechtlichen Anforderungen an Vergütungssysteme im Versicherungsbereich,Verordnung über die aufsichtsrechtlichen Anforderungen an Vergütungssysteme im Versicherungsbereich,2204,757,362,0,8,20,5,14,0,4,0
BJNR094000013_FeV2010AusnV-3_20170418_000001,document,regulation,Dritte Verordnung über Ausnahmen von den Vorschriften der Fahrerlaubnis-Verordnung,Dritte Verordnung über Ausnahmen von den Vorschriften der Fahrerlaubnis-Verordnung,250,146,111,0,3,2,0,11,0,2,0
BJNR209110014_SAG_20160701_000001,document,statute,Gesetz zur Sanierung und Abwicklung von Instituten und Finanzgruppen,Gesetz zur Sanierung und Abwicklung von Instituten und Finanzgruppen,47168,5550,1693,36,180,581,629,169,99,28,7
BJNR212510992_EUVtrG_99999999_000001,document,statute,Gesetz zum Vertrag vom 7. Februar 1992 über die Europäische Union,Gesetz zum Vertrag vom 7. Februar 1992 über die Europäische Union,172,108,65,0,4,2,0,3,0,1,0
BJNR231500011_SchneidwMechMstrV_99999999_000001,document,regulation,Verordnung über die Meisterprüfung in den Teilen I und II im Schneidwerkzeugmechaniker-Handwerk,Verordnung über die Meisterprüfung in den Teilen I und II im Schneidwerkzeugmechaniker-Handwerk,1697,715,565,0,13,22,2,1,0,1,0
BJNR277900001_LAP-hDBiblV_20170404_000001,document,regulation,"Verordnung über die Laufbahn, Ausbildung und Prüfung für den höheren Dienst an wissenschaftlichen Bibliotheken des Bundes","Verordnung über die Laufbahn, Ausbildung und Prüfung für den höheren Dienst an wissenschaftlichen Bibliotheken des Bundes",2655,949,190,4,27,54,20,4,0,3,0
BJNR095800004_FSBeitrV_20160531_000001,document,regulation,Verordnung über Beiträge zum Schutz einer störungsfreien Frequenznutzung,Verordnung über Beiträge zum Schutz einer störungsfreien Frequenznutzung,1268,531,96,0,10,22,5,9,0,3,0
BJNR079700014_TAMMitDurchfV_99999999_000001,document,regulation,Verordnung über die Durchführung von Mitteilungen nach §§ 58a und 58b des Arzneimittelgesetzes,Verordnung über die Durchführung von Mitteilungen nach §§ 58a und 58b des Arzneimittelgesetzes,190,122,99,0,4,0,0,6,0,2,0
BJNR203840961_RüstKontrG_20160714_000001,document,statute,Gesetz zu dem Übereinkommen vom 14. Dezember 1957 über Rüstungskontrollmaßnahmen der Westeuropäischen Union,Gesetz zu dem Übereinkommen vom 14. Dezember 1957 über Rüstungskontrollmaßnahmen der Westeuropäischen Union,86,60,44,0,1,3,0,0,0,0,0
BJNR027400012_FinDPrV_20171207_000001,document,regulation,Verordnung über die Prüfung zu anerkannten Fortbildungsabschlüssen in der Finanzdienstleistungswirtschaft,Verordnung über die Prüfung zu anerkannten Fortbildungsabschlüssen in der Finanzdienstleistungswirtschaft,3758,843,293,4,19,48,21,3,0,1,0
BJNR351500004_WpDPV-2005_20180123_000001,document,regulation,Verordnung über die Prüfung der Wertpapierdienstleistungsunternehmen nach § 36 des Wertpapierhandelsgesetzes,Verordnung über die Prüfung der Wertpapierdienstleistungsunternehmen nach § 36 des Wertpapierhandelsgesetzes,3185,918,831,0,8,23,1,105,0,5,0
BJNR317100998_StVOAusnV-9_99999999_000001,document,regulation,Neunte Verordnung über Ausnahmen von den Vorschriften der Straßenverkehrs-Ordnung,Neunte Verordnung über Ausnahmen von den Vorschriften der Straßenverkehrs-Ordnung,843,401,602,0,8,0,3,8,0,2,0
BJNR019060975_LStHVDV_20170719_000001,document,regulation,Verordnung zur Durchführung der Vorschriften über die Lohnsteuerhilfevereine,Verordnung zur Durchführung der Vorschriften über die Lohnsteuerhilfevereine,1309,508,122,4,18,14,9,5,0,2,0
BJNR054720998_DBAESTG_99999999_000001,document,statute,Gesetz zu dem Abkommen vom 29. November 1996 zwischen der Bundesrepublik Deutschland und der Republik Estland zur Vermeidung der Doppelbesteuerung auf dem Gebiet der Steuern vom Einkommen und vom Vermögen,Gesetz zu dem Abkommen vom 29. November 1996 zwischen der Bundesrepublik Deutschland und der Republik Estland zur Vermeidung der Doppelbesteuerung auf dem Gebiet der Steuern vom Einkommen und vom Vermögen,200,132,107,0,4,2,0,0,0,0,0
BJNR071800003_InvestAusbV_99999999_000001,document,regulation,Verordnung über die Berufsausbildung zum Investmentfondskaufmann/zur Investmentfondskauffrau,Verordnung über die Berufsausbildung zum Investmentfondskaufmann/zur Investmentfondskauffrau,994,476,318,0,10,11,3,4,0,2,0
BJNR700650947_NSStRpflV-BrZ_99999999_000001,document,regulation,Verordnung zur Beseitigung nationalsozialistischer Eingriffe in die Strafrechtspflege,Verordnung zur Beseitigung nationalsozialistischer Eingriffe in die Strafrechtspflege,0,0,0,0,0,0,0,0,0,0,0
BJNR044200994_SeeZustBV_20160603_000001,document,regulation,Verordnung zur Bezeichnung der zuständigen Vollzugsbeamten des Bundes für bestimmte Aufgaben nach der Strafprozeßordnung auf dem Gebiet der Seeschiffahrt,Verordnung zur Bezeichnung der zuständigen Vollzugsbeamten des Bundes für bestimmte Aufgaben nach der Strafprozeßordnung auf dem Gebiet der Seeschiffahrt,477,231,277,0,5,2,4,5,0,2,0
BJNR005379931_NotV-3_99999999_000001,document,regulation,Dritte Verordnung des Reichspräsidenten zur Sicherung von Wirtschaft und Finanzen und zur Bekämpfung politischer Ausschreitungen,Dritte Verordnung des Reichspräsidenten zur Sicherung von Wirtschaft und Finanzen und zur Bekämpfung politischer Ausschreitungen,674,329,134,2,7,17,4,0,0,0,0
BJNR004760951_DüngMSaatGVerlG_99999999_000001,document,statute,Gesetz zur Verlängerung des Gesetzes zur Sicherung der Düngemittel- und Saatgutversorgung,Gesetz zur Verlängerung des Gesetzes zur Sicherung der Düngemittel- und Saatgutversorgung,57,49,48,0,2,0,0,0,0,0,0
BJNR010090972_KHG_20151231_000001,document,statute,Gesetz zur wirtschaftlichen Sicherung der Krankenhäuser und zur Regelung der Krankenhauspflegesätze,Gesetz zur wirtschaftlichen Sicherung der Krankenhäuser und zur Regelung der Krankenhauspflegesätze,10859,2322,727,4,26,88,98,55,191,9,14
BJNR004370909_StVG_20160109_000001,document,statute,Straßenverkehrsgesetz,Straßenverkehrsgesetz,28795,4149,3295,7,96,314,524,92,391,26,63
BJNR062200006_BerVersV-2006_20160331_000001,document,regulation,Verordnung über die Berichterstattung von Versicherungsunternehmen gegenüber der Bundesanstalt für Finanzdienstleistungsaufsicht,Verordnung über die Berichterstattung von Versicherungsunternehmen gegenüber der Bundesanstalt für Finanzdienstleistungsaufsicht,3663,867,298,10,28,41,71,36,5,5,2
BJNR192700013_SeeVersNachwV_20170404_000001,document,regulation,Verordnung über die Ausstellung von Haftungsbescheinigungen nach dem Seeversicherungsnachweisgesetz,Verordnung über die Ausstellung von Haftungsbescheinigungen nach dem Seeversicherungsnachweisgesetz,814,286,119,0,6,14,2,4,0,1,0
BJNR236310005_ZweckVG_99999999_000001,document,statute,Gesetz über das Zweckvermögen des Bundes bei der Landwirtschaftlichen Rentenbank,Gesetz über das Zweckvermögen des Bundes bei der Landwirtschaftlichen Rentenbank,276,166,123,0,4,5,1,1,4,1,2
BJNR504120003_EmsLotsV-2003_20160603_000001,document,regulation,Verordnung über die Verwaltung und Ordnung des Seelotsreviers Ems,Verordnung über die Verwaltung und Ordnung des Seelotsreviers Ems,3148,812,204,0,19,52,24,7,0,2,0
BJNR517210002_GrundflV-02-03_20160714_000001,document,regulation,Verordnung über die Saldierung von Grundflächen im Wirtschaftsjahr 2002/2003 im Rahmen der gemeinschaftsrechtlichen Stützungsregelung für Erzeuger bestimmter landwirtschaftlicher Kulturpflanzen,Verordnung über die Saldierung von Grundflächen im Wirtschaftsjahr 2002/2003 im Rahmen der gemeinschaftsrechtlichen Stützungsregelung für Erzeuger bestimmter landwirtschaftlicher Kulturpflanzen,331,147,109,0,5,2,2,0,0,0,0
BJNR004200012_GüKGrKabotageV-2012_20161221_000001,document,regulation,Verordnung über den grenzüberschreitenden Güterkraftverkehr und den Kabotageverkehr,Verordnung über den grenzüberschreitenden Güterkraftverkehr und den Kabotageverkehr,3861,924,364,9,29,42,65,18,1,3,1
BJNR102100015_TexModSchneiderAusbV_99999999_000001,document,regulation,Verordnung über die Berufsausbildung zum Textil- und Modeschneider und zur Textil- und Modeschneiderin,Verordnung über die Berufsausbildung zum Textil- und Modeschneider und zur Textil- und Modeschneiderin,1888,649,140,4,22,39,2,5,0,3,0
BJNR323300013_AufbhV_99999999_000001,document,regulation,Verordnung über die Verteilung und Verwendung der Mittel des Fonds „Aufbauhilfe“,Verordnung über die Verteilung und Verwendung der Mittel des Fonds „Aufbauhilfe“,1788,661,296,0,10,20,6,15,0,2,0
BJNR005180957_PersStdGÄndG-2_99999999_000001,document,statute,Zweites Gesetz zur Änderung und Ergänzung des Personenstandsgesetzes,Zweites Gesetz zur Änderung und Ergänzung des Personenstandsgesetzes,521,248,332,0,4,0,0,0,0,0,0
BJNR201120998_SozSichAbkBGRG_99999999_000001,document,statute,Gesetz zu dem Abkommen vom 17. Dezember 1997 zwischen der Bundesrepublik Deutschland und der Republik Bulgarien über Soziale Sicherheit,Gesetz zu dem Abkommen vom 17. Dezember 1997 zwischen der Bundesrepublik Deutschland und der Republik Bulgarien über Soziale Sicherheit,236,137,133,0,4,2,1,0,0,0,0
BJNR700680923_WettschVerstV_99999999_000001,document,regulation,Verordnung über die Versteuerung von Wettscheinen im Abrechnungsverfahren,Verordnung über die Versteuerung von Wettscheinen im Abrechnungsverfahren,333,203,69,7,6,8,0,2,0,1,0
BJNR019300000_BankFachwPrV_20191216_000001,document,regulation,Verordnung über die Prüfung zum anerkannten Abschluss Geprüfter Bankfachwirt/Geprüfte Bankfachwirtin,Verordnung über die Prüfung zum anerkannten Abschluss Geprüfter Bankfachwirt/Geprüfte Bankfachwirtin,1489,604,125,0,12,28,12,2,0,1,0
BJNR169600993_BBiG-82AnwV_20160714_000001,document,regulation,Verordnung über die Anwendung des § 82 des Berufsbildungsgesetzes und der auf Grund dieser Bestimmung erlassenen Verordnungen in dem in Artikel 3 des Einigungsvertrages genannten Gebiet,Verordnung über die Anwendung des § 82 des Berufsbildungsgesetzes und der auf Grund dieser Bestimmung erlassenen Verordnungen in dem in Artikel 3 des Einigungsvertrages genannten Gebiet,89,69,55,0,3,0,0,0,0,0,0
BJNR011310989_ThermMstrV_99999999_000001,document,regulation,Verordnung über das Berufsbild und über die Prüfungsanforderungen im praktischen und im fachtheoretischen Teil der Meisterprüfung für das Thermometermacher-Handwerk,Verordnung über das Berufsbild und über die Prüfungsanforderungen im praktischen und im fachtheoretischen Teil der Meisterprüfung für das Thermometermacher-Handwerk,1224,504,297,3,10,17,0,2,0,1,0
BJNR117130972_AStG_20170704_000001,document,statute,Gesetz über die Besteuerung bei Auslandsbeziehungen,Gesetz über die Besteuerung bei Auslandsbeziehungen,10606,1738,795,7,19,96,195,101,94,7,13
BJNR010710989_ArbSV_99999999_000001,document,regulation,Verordnung über die Feststellung und Deckung des Arbeitskräftebedarfs nach dem Arbeitssicherstellungsgesetz,Verordnung über die Feststellung und Deckung des Arbeitskräftebedarfs nach dem Arbeitssicherstellungsgesetz,1550,499,149,0,13,22,13,3,0,1,0
BJNR003090986_FluLärmAhlhV_99999999_000001,document,regulation,Verordnung über die Festsetzung des Lärmschutzbereichs für den militärischen Flugplatz Ahlhorn,Verordnung über die Festsetzung des Lärmschutzbereichs für den militärischen Flugplatz Ahlhorn,187,116,52,0,6,0,2,1,0,1,0
BJNR238600993_DBGrG_99999999_000001,document,statute,Gesetz über die Gründung einer Deutsche Bahn Aktiengesellschaft,Gesetz über die Gründung einer Deutsche Bahn Aktiengesellschaft,5204,1348,305,3,26,83,51,58,67,11,18
BJNR255000994_MeAnlG_99999999_000001,document,statute,Gesetz zur Regelung der Rechtsverhältnisse an Meliorationsanlagen,Gesetz zur Regelung der Rechtsverhältnisse an Meliorationsanlagen,1578,538,106,6,18,25,10,6,0,4,0
BJNR130220008_AssoziierungsAbkEG-ALBG_99999999_000001,document,statute,Gesetz zu dem Stabilisierungs- und Assoziierungsabkommen zwischen den Europäischen Gemeinschaften und ihren Mitgliedstaaten einerseits und der Republik Albanien andererseits,Gesetz zu dem Stabilisierungs- und Assoziierungsabkommen zwischen den Europäischen Gemeinschaften und ihren Mitgliedstaaten einerseits und der Republik Albanien andererseits,0,0,0,0,0,0,0,0,0,0,0
BJNR133300997_SpielzHerstAusbV_99999999_000001,document,regulation,Verordnung über die Berufsausbildung zum Spielzeughersteller/zur Spielzeugherstellerin,Verordnung über die Berufsausbildung zum Spielzeughersteller/zur Spielzeugherstellerin,982,452,162,0,10,15,3,0,0,0,0
BJNR228200999_PflegeStatV_20161231_000001,document,regulation,Verordnung zur Durchführung einer Bundesstatistik über Pflegeeinrichtungen sowie über die häusliche Pflege,Verordnung zur Durchführung einer Bundesstatistik über Pflegeeinrichtungen sowie über die häusliche Pflege,680,284,125,0,9,12,19,4,0,1,0
BJNR252110998_GWB_20151231_000001,document,statute,Gesetz gegen Wettbewerbsbeschränkungen,Gesetz gegen Wettbewerbsbeschränkungen,30879,5095,446,35,155,485,559,133,213,33,30
BJNR005490969_EhfG_20160714_000001,document,statute,Entwicklungshelfer-Gesetz,Entwicklungshelfer-Gesetz,3238,1009,169,3,25,47,43,7,25,5,11
BJNR016340969_SchfG_99999999_000001,document,statute,,,0,0,0,0,0,0,0,0,0,0,0
BJNR176510000_DlStatG_20151231_000001,document,statute,Gesetz über Statistiken im Dienstleistungsbereich,Gesetz über Statistiken im Dienstleistungsbereich,1059,445,164,0,7,13,5,3,1,1,1
BJNR014330974_EuAuskÜbkG_99999999_000001,document,statute,Gesetz zur Ausführung des Europäischen Übereinkommens betreffend Auskünfte über ausländisches Recht und seines Zusatzprotokolls,Gesetz zur Ausführung des Europäischen Übereinkommens betreffend Auskünfte über ausländisches Recht und seines Zusatzprotokolls,792,314,92,3,13,8,11,10,0,2,0
BJNR063000009_FzgLiefgMeldV_20161231_000001,document,regulation,Fahrzeuglieferungs-Meldepflichtverordnung,Fahrzeuglieferungs-Meldepflichtverordnung,426,227,129,0,6,2,3,15,0,2,0
BJNR269900002_VeranstTechAusbV-2002_20160731_000001,document,regulation,Verordnung über die Berufsausbildung zur Fachkraft für Veranstaltungstechnik,Verordnung über die Berufsausbildung zur Fachkraft für Veranstaltungstechnik,1302,566,331,0,11,12,4,0,0,0,0
BJNR212100007_PostbankSZV_99999999_000001,document,regulation,Verordnung über die Gewährung einer monatlichen Sonderzahlung an die bei der Deutschen Postbank AG beschäftigten Beamtinnen und Beamten,Verordnung über die Gewährung einer monatlichen Sonderzahlung an die bei der Deutschen Postbank AG beschäftigten Beamtinnen und Beamten,290,170,136,0,3,4,0,1,1,1,1
BJNR630310015_TVMindestlohn-Steinmetz-2_20190430_000001,document,regulation,Rechtsnormen des Tarifvertrags zur Regelung eines Mindestlohns im Steinmetz- und Steinbildhauerhandwerk vom 11. Februar 2015,Rechtsnormen des Tarifvertrags zur Regelung eines Mindestlohns im Steinmetz- und Steinbildhauerhandwerk vom 11. Februar 2015,691,361,115,0,4,19,0,1,0,1,0
BJNR608500014_LohnUGAÜV-2_20161231_000001,document,regulation,Zweite Verordnung über eine Lohnuntergrenze in der Arbeitnehmerüberlassung,Zweite Verordnung über eine Lohnuntergrenze in der Arbeitnehmerüberlassung,461,260,182,0,4,4,0,5,0,2,0
BJNR001270871_StGB_20160603_000001,document,statute,Strafgesetzbuch,Strafgesetzbuch,64054,6516,807,68,502,1211,1272,120,1641,30,185
BJNR005290980_LogopG_20160422_000001,document,statute,Gesetz über den Beruf des Logopäden,Gesetz über den Beruf des Logopäden,2932,847,425,6,15,40,50,0,12,0,1
BJNR216200003_KDVErstattV_99999999_000001,document,regulation,"Verordnung über die Erstattung von Auslagen, Verdienstausfall und Aufwendungen bei der Anhörung im Anerkennungsverfahren als Kriegsdienstverweigerin oder Kriegsdienstverweigerer","Verordnung über die Erstattung von Auslagen, Verdienstausfall und Aufwendungen bei der Anhörung im Anerkennungsverfahren als Kriegsdienstverweigerin oder Kriegsdienstverweigerer",333,194,92,0,5,5,0,3,0,1,0
BJNR002700013_MbauMstrV-2013_99999999_000001,document,regulation,Verordnung über die Meisterprüfung in den Teilen I und II im Modellbauer-Handwerk,Verordnung über die Meisterprüfung in den Teilen I und II im Modellbauer-Handwerk,1623,675,556,0,13,21,2,1,0,1,0
BJNR205600966_RheinSchÜbkG_99999999_000001,document,statute,Gesetz zu dem Übereinkommen vom 20. November 1963 zur Revision der am 17. Oktober 1868 in Mannheim unterzeichneten Revidierten Rheinschiffahrtsakte,Gesetz zu dem Übereinkommen vom 20. November 1963 zur Revision der am 17. Oktober 1868 in Mannheim unterzeichneten Revidierten Rheinschiffahrtsakte,0,0,0,0,0,0,0,0,0,0,0
BJNR233900994_PostUmwG_99999999_000001,document,statute,Gesetz zur Umwandlung der Unternehmen der Deutschen Bundespost in die Rechtsform der Aktiengesellschaft,Gesetz zur Umwandlung der Unternehmen der Deutschen Bundespost in die Rechtsform der Aktiengesellschaft,2195,753,249,0,16,44,8,19,5,8,3
BJNR123700000_PsychThV_99999999_000001,document,regulation,Verordnung über die Ausbildungsförderung für den Besuch von Ausbildungsstätten für Psychotherapie und Kinder- und Jugendlichenpsychotherapie,Verordnung über die Ausbildungsförderung für den Besuch von Ausbildungsstätten für Psychotherapie und Kinder- und Jugendlichenpsychotherapie,131,97,57,0,4,2,0,2,0,2,0
BJNR600900015_TeleFinV-2015_20151231_000001,document,regulation,Verordnung zur Anpassung des Betrags zur Finanzierung der Gesellschaft für Telematik für das Jahr 2015,Verordnung zur Anpassung des Betrags zur Finanzierung der Gesellschaft für Telematik für das Jahr 2015,124,91,62,0,3,0,0,2,0,1,0
BJNR216710002_HZvG-2002_20161231_000001,document,statute,Gesetz zur Neuregelung der Hüttenknappschaftlichen Zusatzversicherung im Saarland,Gesetz zur Neuregelung der Hüttenknappschaftlichen Zusatzversicherung im Saarland,3855,1125,157,3,33,77,6,8,0,4,0
BJNR005380967_RTrAbwG-11Abs3DV_99999999_000001,document,regulation,Verordnung zur Durchführung des § 11 Abs. 3 des Rechtsträger-Abwicklungsgesetzes,Verordnung zur Durchführung des § 11 Abs. 3 des Rechtsträger-Abwicklungsgesetzes,897,313,169,0,10,4,7,7,0,3,0
BJNR228400005_LwHwPrüfAnerkV_99999999_000001,document,regulation,Verordnung über die Anforderung an die fachliche Eignung und die Anerkennung von Prüfungen zum Nachweis der fachlichen Eignung für die Berufsausbildung in den Berufen der Landwirtschaft und der Hauswirtschaft,Verordnung über die Anforderung an die fachliche Eignung und die Anerkennung von Prüfungen zum Nachweis der fachlichen Eignung für die Berufsausbildung in den Berufen der Landwirtschaft und der Hauswirtschaft,320,177,93,0,5,6,4,4,0,1,0
BJNR010600014_UmvertPrämG-2014_99999999_000001,document,statute,Gesetz zur Gewährung einer Umverteilungsprämie 2014,Gesetz zur Gewährung einer Umverteilungsprämie 2014,557,253,105,0,6,8,1,3,0,1,0
BJNR225000001_RechtsfachwPrV_20191216_000001,document,regulation,Verordnung über die Prüfung zum anerkannten Abschluss Geprüfter Rechtsfachwirt/Geprüfte Rechtsfachwirtin,Verordnung über die Prüfung zum anerkannten Abschluss Geprüfter Rechtsfachwirt/Geprüfte Rechtsfachwirtin,1491,687,219,0,11,19,13,2,0,1,0
BJNR009200995_KWMV_99999999_000001,document,regulation,Verordnung über Meldepflichten für bestimmte Kriegswaffen,Verordnung über Meldepflichten für bestimmte Kriegswaffen,770,328,267,0,6,8,3,6,0,2,0
BJNR102200993_LKV_99999999_000001,document,regulation,Los-Kennzeichnungs-Verordnung,Los-Kennzeichnungs-Verordnung,516,273,158,0,8,6,7,2,0,2,0
BJNR219700005_GasNEV_20160916_000001,document,regulation,Verordnung über die Entgelte für den Zugang zu Gasversorgungsnetzen,Verordnung über die Entgelte für den Zugang zu Gasversorgungsnetzen,6781,1654,303,10,37,88,124,44,24,3,2
BJNR030010004_AnlBV-2004_20160307_000001,document,regulation,Verordnung über das Anlaufen der inneren Gewässer der Bundesrepublik Deutschland aus Seegebieten seewärts der Grenze des deutschen Küstenmeeres und das Auslaufen,Verordnung über das Anlaufen der inneren Gewässer der Bundesrepublik Deutschland aus Seegebieten seewärts der Grenze des deutschen Küstenmeeres und das Auslaufen,411,239,99,0,3,9,1,1,2,1,1
BJNR012500011_FilmDigitV_99999999_000001,document,regulation,Verordnung über die Förderung der erstmaligen technischen Umstellung von Filmtheatern auf digitales Filmabspiel,Verordnung über die Förderung der erstmaligen technischen Umstellung von Filmtheatern auf digitales Filmabspiel,465,255,106,0,7,6,0,6,0,2,0
BJNR205189990_WWSUG_99999999_000001,document,statute,"Gesetz zu dem Vertrag vom 18. Mai 1990 über die Schaffung einer Währungs-, Wirtschafts- und Sozialunion zwischen der Bundesrepublik Deutschland und der Deutschen Demokratischen Republik","Gesetz zu dem Vertrag vom 18. Mai 1990 über die Schaffung einer Währungs-, Wirtschafts- und Sozialunion zwischen der Bundesrepublik Deutschland und der Deutschen Demokratischen Republik",3240,985,290,1,12,56,1,14,6,5,3
BJNR414100013_BüroMKfAusbVErprV_20200731_000001,document,regulation,Verordnung über die Erprobung abweichender Ausbildungs- und Prüfungsbestimmungen in der Büromanagementkaufleute-Ausbildungsverordnung,Verordnung über die Erprobung abweichender Ausbildungs- und Prüfungsbestimmungen in der Büromanagementkaufleute-Ausbildungsverordnung,1247,446,374,0,10,23,1,8,0,2,0
BJNR010699977_KVKG_99999999_000001,document,statute,Gesetz zur Dämpfung der Ausgabenentwicklung und zur Strukturverbesserung in der gesetzlichen Krankenversicherung,Gesetz zur Dämpfung der Ausgabenentwicklung und zur Strukturverbesserung in der gesetzlichen Krankenversicherung,1003,320,129,1,2,26,0,0,1,0,1
BJNR152800995_PBV_20161231_000001,document,regulation,Verordnung über die Rechnungs- und Buchführungspflichten der Pflegeeinrichtungen,Verordnung über die Rechnungs- und Buchführungspflichten der Pflegeeinrichtungen,1996,672,185,0,12,20,13,42,0,4,0
BJNR507000010_SojBoSaatV_99999999_000001,document,regulation,Verordnung über besondere Anforderungen an Saatgut von Sojabohne im Rahmen der Saatgutanerkennung 2010,Verordnung über besondere Anforderungen an Saatgut von Sojabohne im Rahmen der Saatgutanerkennung 2010,249,133,76,0,4,2,1,6,0,2,0
BJNR007150986_WasSiG-13V_99999999_000001,document,regulation,Verordnung zur Übertragung der Ermächtigung zum Erlaß von Rechtsverordnungen nach § 13 des Wassersicherstellungsgesetzes,Verordnung zur Übertragung der Ermächtigung zum Erlaß von Rechtsverordnungen nach § 13 des Wassersicherstellungsgesetzes,85,59,39,0,3,2,0,2,0,1,0
