key,type,document_type,heading,law_name,tokens_n,tokens_unique,max_leaf_tokens,items_n,seqitems_n,subseqitems_n,self_loops_n,reliance_n,responsibility_n,reliance_diversity_n,responsibility_diversity_n
BJNR008670968_LALeistungsDV-23_20060630_000001,document,regulation,Dreiundzwanzigste Verordnung über Ausgleichsleistungen nach dem Lastenausgleichsgesetz,Dreiundzwanzigste Verordnung über Ausgleichsleistungen nach dem Lastenausgleichsgesetz,0,0,0,0,0,0,0,0,0,0,0
BJNR018610975_BFHEntlG_20060424_000001,document,statute,Gesetz zur Entlastung des Bundesfinanzhofs,Gesetz zur Entlastung des Bundesfinanzhofs,427,208,218,0,4,0,6,3,0,1,0
BJNR018880982_RAG-1983_99999999_000001,document,statute,Rentenanpassungsgesetz 1983 (Artikel 18 des Gesetzes zur Wiederbelebung der Wirtschaft und Beschäftigung und zur Entlastung des Bundeshaushalts - Haushaltsbegleitgesetz 1983),Rentenanpassungsgesetz 1983 (Artikel 18 des Gesetzes zur Wiederbelebung der Wirtschaft und Beschäftigung und zur Entlastung des Bundeshaushalts - Haushaltsbegleitgesetz 1983),324,177,59,0,7,5,6,0,0,0,0
DDNR514720990_NatSGSchorfhV_99999999_000001,document,regulation,"Verordnung über die Festsetzung von Naturschutzgebieten und einem Landschaftsschutzgebiet von zentraler Bedeutung mit der Gesamtbezeichnung ""Biosphärenreservat Schorfheide-Chorin""","Verordnung über die Festsetzung von Naturschutzgebieten und einem Landschaftsschutzgebiet von zentraler Bedeutung mit der Gesamtbezeichnung ""Biosphärenreservat Schorfheide-Chorin""",4168,1442,1352,0,13,21,12,0,0,0,0
BJNR004550937_ZinsErmGDV-6_20101214_000001,document,regulation,Sechste Verordnung zur Durchführung des Gesetzes über die Durchführung einer Zinsermäßigung bei Kreditanstalten sowie Neunte Verordnung zur Durchführung des Gesetzes über Zinsermäßigung bei den öffentlichen Anleihen,Sechste Verordnung zur Durchführung des Gesetzes über die Durchführung einer Zinsermäßigung bei Kreditanstalten sowie Neunte Verordnung zur Durchführung des Gesetzes über Zinsermäßigung bei den öffentlichen Anleihen,0,0,0,0,0,0,0,0,0,0,0
BJNR418000001_PFKAustV_20070601_000001,document,regulation,Verordnung über die Kapitalausstattung von Pensionsfonds,Verordnung über die Kapitalausstattung von Pensionsfonds,1256,442,291,0,6,9,3,10,0,2,0
BJNR005970933_ScheckG_20060424_000001,document,statute,Scheckgesetz,Scheckgesetz,4226,1132,196,12,65,101,3,7,5,3,4
DDNR010610990_RGDODV_20060424_000001,document,regulation,Durchführungsverordnung zum Richtergesetz - Disziplinarordnung -,Durchführungsverordnung zum Richtergesetz - Disziplinarordnung -,0,0,0,0,0,0,0,0,0,0,0
BJNR009150974_KachOfenBMeistPrV_20090630_000001,document,regulation,Verordnung über das Berufsbild und über die Prüfungsanforderungen im praktischen Teil und im fachtheoretischen Teil der Meisterprüfung für das Kachelofen- und Luftheizungsbauer-Handwerk,Verordnung über das Berufsbild und über die Prüfungsanforderungen im praktischen Teil und im fachtheoretischen Teil der Meisterprüfung für das Kachelofen- und Luftheizungsbauer-Handwerk,1171,544,267,3,9,18,0,3,0,1,0
BJNR002420992_NPNordSBefV_20160603_000001,document,regulation,Verordnung über das Befahren der Bundeswasserstraßen in Nationalparken im Bereich der Nordsee,Verordnung über das Befahren der Bundeswasserstraßen in Nationalparken im Bereich der Nordsee,1061,388,116,0,8,17,22,8,0,3,0
BJNR238600999_PEntgV_20150605_000001,document,regulation,Post-Entgeltregulierungsverordnung,Post-Entgeltregulierungsverordnung,1361,500,192,3,11,23,14,1,0,1,0
BJNR155400993_MV_20031231_000001,document,regulation,Verordnung über Mitteilungen an die Finanzbehörden durch andere Behörden und öffentlich-rechtliche Rundfunkanstalten,Verordnung über Mitteilungen an die Finanzbehörden durch andere Behörden und öffentlich-rechtliche Rundfunkanstalten,1257,556,131,4,15,18,8,6,1,3,1
BJNR003650950_RMVerblG_99999999_000001,document,statute,Gesetz über Reichsmarkverbindlichkeiten zwischen Gebietskörperschaften,Gesetz über Reichsmarkverbindlichkeiten zwischen Gebietskörperschaften,299,191,113,0,5,9,0,1,0,1,0
BJNR200340987_VollstrVtrESPG_99999999_000001,document,statute,Gesetz zu dem Vertrag vom 14. November 1983 zwischen der Bundesrepublik Deutschland und Spanien über die Anerkennung und Vollstreckung von gerichtlichen Entscheidungen und Vergleichen sowie vollstreckbaren öffentlichen Urkunden in Zivil- und Handelssachen,Gesetz zu dem Vertrag vom 14. November 1983 zwischen der Bundesrepublik Deutschland und Spanien über die Anerkennung und Vollstreckung von gerichtlichen Entscheidungen und Vergleichen sowie vollstreckbaren öffentlichen Urkunden in Zivil- und Handelssachen,0,0,0,0,0,0,0,0,0,0,0
BJNR012599967_FinÄndG-1967_99999999_000001,document,statute,"Gesetz zur Verwirklichung der mehrjährigen Finanzplanung des Bundes, II. Teil","Gesetz zur Verwirklichung der mehrjährigen Finanzplanung des Bundes, II. Teil",1138,456,292,0,8,16,0,9,1,3,1
BJNR001360980_PfWirtAusbStEignV_20110211_000001,document,regulation,Verordnung über die Eignung der Ausbildungsstätte für die Berufsausbildung zum Pferdewirt,Verordnung über die Eignung der Ausbildungsstätte für die Berufsausbildung zum Pferdewirt,434,254,170,0,6,4,0,2,0,1,0
BJNR004810989_StVOuaVsAusnV-2_20070228_000001,document,regulation,Zweite Verordnung über Ausnahmen von straßenverkehrsrechtlichen Vorschriften,Zweite Verordnung über Ausnahmen von straßenverkehrsrechtlichen Vorschriften,703,297,206,0,3,5,0,12,0,3,0
BJNR005830913_RuStAG_20021231_000001,document,statute,Staatsangehörigkeitsgesetz,Staatsangehörigkeitsgesetz,2655,814,109,3,30,38,30,24,10,5,6
BJNR002140980_ElexV-1980_20021231_000001,document,regulation,Verordnung über elektrische Anlagen in explosionsgefährdeten Bereichen,Verordnung über elektrische Anlagen in explosionsgefährdeten Bereichen,2097,689,178,0,18,40,16,11,0,1,0
BJNR208700995_RegG-5DV_99999999_000001,document,regulation,Verordnung zur Durchführung von § 5 des Regionalisierungsgesetzes für die Jahre 1996 bis 2001,Verordnung zur Durchführung von § 5 des Regionalisierungsgesetzes für die Jahre 1996 bis 2001,256,149,97,0,5,0,0,1,0,1,0
BJNR022150976_PresseratG_99999999_000001,document,statute,Gesetz zur Gewährleistung der Unabhängigkeit des vom Deutschen Presserat eingesetzten Beschwerdeausschusses,Gesetz zur Gewährleistung der Unabhängigkeit des vom Deutschen Presserat eingesetzten Beschwerdeausschusses,143,102,42,0,5,2,2,1,0,1,0
BJNR005150962_SHRegelsatzV_20031231_000001,document,regulation,Verordnung zur Durchführung des § 22 des Bundessozialhilfegesetzes,Verordnung zur Durchführung des § 22 des Bundessozialhilfegesetzes,548,280,196,0,6,9,0,2,0,1,0
BJNR022550975_WaschMG_20031127_000001,document,statute,Gesetz über die Umweltverträglichkeit von Wasch- und Reinigungsmitteln,Gesetz über die Umweltverträglichkeit von Wasch- und Reinigungsmitteln,2352,706,224,0,14,33,50,3,1,2,1
BJNR048900993_GräbPauschSV-1991-1992_20161231_000001,document,regulation,Verordnung über die Pauschsätze für Instandsetzung und Pflege der Gräber im Sinne des Gräbergesetzes für die Haushaltsjahre 1991 und 1992,Verordnung über die Pauschsätze für Instandsetzung und Pflege der Gräber im Sinne des Gräbergesetzes für die Haushaltsjahre 1991 und 1992,97,70,49,0,3,0,0,2,0,1,0
BJNR524820956_ASpGBAADV-2_20060630_000001,document,regulation,Zweite Rechtsverordnung des Präsidenten des Bundesausgleichsamtes zur Durchführung des Altsparergesetzes,Zweite Rechtsverordnung des Präsidenten des Bundesausgleichsamtes zur Durchführung des Altsparergesetzes,0,0,0,0,0,0,0,0,0,0,0
BJNR000330974_AnalyseV-1_20160223_000001,document,regulation,Verordnung über Methoden der quantitativen Analyse von binären Textilfasergemischen,Verordnung über Methoden der quantitativen Analyse von binären Textilfasergemischen,390,196,186,0,6,2,0,0,0,0,0
BJNR307400001_SigV-2001_20050110_000001,document,regulation,Verordnung zur elektronischen Signatur,Verordnung zur elektronischen Signatur,3989,1006,228,0,21,47,15,90,0,5,0
BJNR025010939_SeeFrRÄndGDV_20031231_000001,document,regulation,Verordnung zur Durchführung des Gesetzes zur Änderung von Vorschriften des Handelsgesetzbuchs über das Seefrachtrecht,Verordnung zur Durchführung des Gesetzes zur Änderung von Vorschriften des Handelsgesetzbuchs über das Seefrachtrecht,54,35,27,0,3,0,0,1,0,1,0
BJNR008369980_GmbHGuaÄndG_20060424_000001,document,statute,Gesetz zur Änderung des Gesetzes betreffend die Gesellschaften mit beschränkter Haftung und anderer handelsrechtlicher Vorschriften,Gesetz zur Änderung des Gesetzes betreffend die Gesellschaften mit beschränkter Haftung und anderer handelsrechtlicher Vorschriften,832,307,156,0,2,15,0,6,0,1,0
BJNR502610994_LuftVODV-138_20030903_000001,document,regulation,Hundertachtunddreißigste Durchführungsverordnung zur Luftverkehrs-Ordnung (Festlegung von Flugverfahren für An- und Abflüge nach Instrumentenflugregeln zum und vom Flughafen Hannover),Hundertachtunddreißigste Durchführungsverordnung zur Luftverkehrs-Ordnung (Festlegung von Flugverfahren für An- und Abflüge nach Instrumentenflugregeln zum und vom Flughafen Hannover),0,0,0,0,0,0,0,0,0,0,0
BJNR008710973_OrthVersorgUVV_20231231_000001,document,regulation,Verordnung über die orthopädische Versorgung Unfallverletzter,Verordnung über die orthopädische Versorgung Unfallverletzter,815,360,95,0,11,20,1,7,0,1,0
BJNR260700001_FlachsBeihV-2001_20040421_000001,document,regulation,Verordnung über die Gewährung von Beihilfen für die Verarbeitung von Flachs und Hanf zur Faserherstellung,Verordnung über die Gewährung von Beihilfen für die Verarbeitung von Flachs und Hanf zur Faserherstellung,763,358,124,0,13,7,6,0,0,0,0
BJNR012400992_IserlohnV-1992_20041109_000001,document,regulation,"Verordnung zur Gleichstellung von Prüfungszeugnissen des Theodor-Reuter-Berufskollegs Iserlohn, Staatliche Berufsfachschule für Fertigungstechnik und Elektrotechnik mit den Zeugnissen über das Bestehen der Abschlußprüfung in Ausbildungsberufen","Verordnung zur Gleichstellung von Prüfungszeugnissen des Theodor-Reuter-Berufskollegs Iserlohn, Staatliche Berufsfachschule für Fertigungstechnik und Elektrotechnik mit den Zeugnissen über das Bestehen der Abschlußprüfung in Ausbildungsberufen",219,134,134,0,3,0,0,2,0,2,0
BJNR125000998_EuroUmstG_20031127_000001,document,statute,Gesetz zur Umstellung von Schuldverschreibungen auf Euro,Gesetz zur Umstellung von Schuldverschreibungen auf Euro,988,390,118,0,10,14,9,0,2,0,2
BJNR022620996_OSZEVorRV_20051231_000001,document,regulation,Verordnung über Vorrechte und Immunitäten der Organisation für Sicherheit und Zusammenarbeit in Europa (OSZE),Verordnung über Vorrechte und Immunitäten der Organisation für Sicherheit und Zusammenarbeit in Europa (OSZE),349,203,82,0,4,4,0,0,0,0,0
BJNR213910961_SeemGÄndG_99999999_000001,document,statute,Gesetz zur Änderung und Ergänzung des Seemannsgesetzes,Gesetz zur Änderung und Ergänzung des Seemannsgesetzes,59,51,25,0,3,2,0,1,0,1,0
BJNR122520993_RVChilAbkG_99999999_000001,document,statute,Gesetz zu dem Abkommen vom 5. März 1993 zwischen der Bundesrepublik Deutschland und der Republik Chile über Rentenversicherung,Gesetz zu dem Abkommen vom 5. März 1993 zwischen der Bundesrepublik Deutschland und der Republik Chile über Rentenversicherung,183,120,115,0,4,2,0,0,0,0,0
BJNR006210991_UVUmlSBGV-1_20060817_000001,document,regulation,Erste Verordnung zur Festsetzung des Umlagesatzes für die gesetzliche Unfallversicherung in dem in Artikel 3 des Einigungsvertrages genannten Gebiet,Erste Verordnung zur Festsetzung des Umlagesatzes für die gesetzliche Unfallversicherung in dem in Artikel 3 des Einigungsvertrages genannten Gebiet,95,74,68,0,3,0,0,0,0,0,0
BJNR051020001_BergÜbkG_99999999_000001,document,statute,Gesetz zu dem Internationalen Übereinkommen von 1989 über Bergung,Gesetz zu dem Internationalen Übereinkommen von 1989 über Bergung,0,0,0,0,0,0,0,0,0,0,0
BJNR014090971_BAföG_20021231_000001,document,statute,Bundesgesetz über individuelle Förderung der Ausbildung,Bundesgesetz über individuelle Förderung der Ausbildung,14520,2587,325,11,71,236,220,55,84,18,27
BJNR027990975_LAG-276Abs2AnpV-1_20060630_000001,document,regulation,Erste Anpassungsverordnung zu § 276 Abs. 2 des Lastenausgleichsgesetzes,Erste Anpassungsverordnung zu § 276 Abs. 2 des Lastenausgleichsgesetzes,127,87,53,0,4,0,0,4,0,1,0
BJNR105370986_PaßG-1986_20030131_000001,document,statute,Paßgesetz,Paßgesetz,3436,1034,218,3,27,71,31,12,11,6,6
BJNR007560992_GoldSchmAusbV_99999999_000001,document,regulation,Verordnung über die Berufsausbildung zum Goldschmied/zur Goldschmiedin,Verordnung über die Berufsausbildung zum Goldschmied/zur Goldschmiedin,1710,619,403,0,13,17,5,3,0,2,0
BJNR010970986_LuftV-LuftVZOÄndV_20060930_000001,document,regulation,Verordnung zur Änderung der Luftverkehrs-Ordnung und der Luftverkehrs-Zulassungs-Ordnung,Verordnung zur Änderung der Luftverkehrs-Ordnung und der Luftverkehrs-Zulassungs-Ordnung,155,107,78,0,4,0,0,7,0,1,0
BJNR008510965_BewGÄndG_99999999_000001,document,statute,Gesetz zur Änderung des Bewertungsgesetzes,Gesetz zur Änderung des Bewertungsgesetzes,1358,418,232,0,6,15,2,0,5,0,5
BJNR013320977_ZO-ÄrzteÄndV-1_99999999_000001,document,regulation,Erste Verordnung zur Änderung der Zulassungsordnung für Kassenärzte,Erste Verordnung zur Änderung der Zulassungsordnung für Kassenärzte,308,175,60,0,5,4,1,0,0,0,0
BJNR006630982_IsolMstrV_99999999_000001,document,regulation,"Verordnung über das Berufsbild und über die Prüfungsanforderungen im praktischen und im fachtheoretischen Teil der Meisterprüfung für das Wärme-, Kälte- und Schallschutzisolierer-Handwerk","Verordnung über das Berufsbild und über die Prüfungsanforderungen im praktischen und im fachtheoretischen Teil der Meisterprüfung für das Wärme-, Kälte- und Schallschutzisolierer-Handwerk",1015,428,295,3,9,17,0,2,0,1,0
BJNR512710994_W-R-SLotsV-1994_20030507_000001,document,regulation,Verordnung über die Verwaltung und Ordnung des Seelotsreviers Wismar/Rostock/Stralsund,Verordnung über die Verwaltung und Ordnung des Seelotsreviers Wismar/Rostock/Stralsund,0,0,0,0,0,0,0,0,0,0,0
BJNR003680950_RiWG_20050831_000001,document,statute,Richterwahlgesetz,Richterwahlgesetz,559,265,48,0,15,24,0,1,2,1,2
BJNR003150957_SchwarzArbG_20021231_000001,document,statute,Gesetz zur Bekämpfung der Schwarzarbeit,Gesetz zur Bekämpfung der Schwarzarbeit,1105,408,243,0,6,16,12,33,4,14,1
BJNR045800002_TKÜV_20031127_000001,document,regulation,Verordnung über die technische und organisatorische Umsetzung von Maßnahmen zur Überwachung der Telekommunikation,Verordnung über die technische und organisatorische Umsetzung von Maßnahmen zur Überwachung der Telekommunikation,7870,1621,625,10,32,72,150,70,0,4,0
BJNR003780984_VAG-81cV_20030114_000001,document,regulation,Verordnung zur Übertragung der Zuständigkeit zum Erlaß von Rechtsverordnungen nach § 81c Abs. 3 des Versicherungsaufsichtsgesetzes auf die Bundesanstalt für Finanzdienstleistungsaufsicht,Verordnung zur Übertragung der Zuständigkeit zum Erlaß von Rechtsverordnungen nach § 81c Abs. 3 des Versicherungsaufsichtsgesetzes auf die Bundesanstalt für Finanzdienstleistungsaufsicht,88,61,33,0,4,0,0,2,0,1,0
BJNR207170970_DBARevProtG-FRA_99999999_000001,document,statute,Gesetz zu dem Revisionsprotokoll vom 9. Juni 1969 zu dem am 21. Juli 1959 in Paris unterzeichneten Abkommen zwischen der Bundesrepublik Deutschland und der Französischen Republik zur Vermeidung der Doppelbesteuerungen und über gegenseitige Amts- und Rechtshilfe auf dem Gebiete der Steuern vom Einkommen und vom Vermögen sowie der Gewerbesteuern und der Grundsteuern,Gesetz zu dem Revisionsprotokoll vom 9. Juni 1969 zu dem am 21. Juli 1959 in Paris unterzeichneten Abkommen zwischen der Bundesrepublik Deutschland und der Französischen Republik zur Vermeidung der Doppelbesteuerungen und über gegenseitige Amts- und Rechtshilfe auf dem Gebiete der Steuern vom Einkommen und vom Vermögen sowie der Gewerbesteuern und der Grundsteuern,537,235,119,0,6,7,1,0,0,0,0
BJNR014450985_BRHG-1985_20090211_000001,document,statute,Gesetz über den Bundesrechnungshof,Gesetz über den Bundesrechnungshof,2089,662,187,0,24,46,30,12,4,5,2
BJNR020990976_VoWaBewV_20040817_000001,document,regulation,Vordringliche Warenbewirtschaftungs-Verordnung,Vordringliche Warenbewirtschaftungs-Verordnung,539,268,93,0,7,11,8,11,0,2,0
BJNR203750929_MindlohnÜbkG_99999999_000001,document,statute,Gesetz betreffend das Internationale Übereinkommen über die Einrichtung von Verfahren zur Festsetzung von Mindestlöhnen,Gesetz betreffend das Internationale Übereinkommen über die Einrichtung von Verfahren zur Festsetzung von Mindestlöhnen,36,33,21,0,2,4,0,0,0,0,0
BJNR124700999_FreistV-3_20140414_000001,document,regulation,Dritte Verordnung über die Freistellung von Unternehmen mit Sitz außerhalb der Europäischen Union von Vorschriften des Gesetzes über das Kreditwesen,Dritte Verordnung über die Freistellung von Unternehmen mit Sitz außerhalb der Europäischen Union von Vorschriften des Gesetzes über das Kreditwesen,169,94,68,0,4,0,1,7,0,1,0
BJNR111630990_SGB-8_20021231_000001,document,statute,"Sozialgesetzbuch (SGB) - Achtes Buch (VIII) - Kinder- und Jugendhilfe - (Artikel 1 des Gesetzes v. 26. Juni 1990, BGBl. I S. 1163)","Sozialgesetzbuch (SGB) - Achtes Buch (VIII) - Kinder- und Jugendhilfe - (Artikel 1 des Gesetzes v. 26. Juni 1990, BGBl. I S. 1163)",20174,3335,400,36,134,327,398,89,30,15,14
BJNR176100000_FrHfBremGrÄndG_20031216_000001,document,statute,Gesetz über die Grenze des Freihafens Bremen,Gesetz über die Grenze des Freihafens Bremen,218,129,205,0,2,2,0,0,0,0,0
BJNR004200979_HZvV-3_99999999_000001,document,regulation,Dritte Verordnung über die Versicherung von Arbeitnehmern in der hüttenknappschaftlichen Zusatzversicherung,Dritte Verordnung über die Versicherung von Arbeitnehmern in der hüttenknappschaftlichen Zusatzversicherung,167,108,69,0,4,0,1,0,0,0,0
BJNR426100001_WpÜGWidV_20030630_000001,document,regulation,Verordnung über die Zusammensetzung und das Verfahren des Widerspruchsausschusses bei der Bundesanstalt für Finanzdienstleistungsaufsicht,Verordnung über die Zusammensetzung und das Verfahren des Widerspruchsausschusses bei der Bundesanstalt für Finanzdienstleistungsaufsicht,516,259,91,0,9,11,2,8,0,3,0
BJNR087400999_VerkProspGebV_20120531_000001,document,regulation,Verordnung über Gebühren für die Hinterlegung von Verkaufsprospekten,Verordnung über Gebühren für die Hinterlegung von Verkaufsprospekten,337,161,74,0,6,6,0,4,0,1,0
BJNR238900999_BinSchLV_20091230_000001,document,regulation,Verordnung über die Lade- und Löschzeiten sowie das Liegegeld in der Binnenschifffahrt,Verordnung über die Lade- und Löschzeiten sowie das Liegegeld in der Binnenschifffahrt,985,321,171,3,9,17,3,1,0,1,0
BJNR033900997_PrZAnrG_20060222_000001,document,statute,Gesetz über die Anrechnung von Dienstzeiten im öffentlichen Dienst auf die beamtenrechtliche Probezeit nach dem Einigungsvertrag,Gesetz über die Anrechnung von Dienstzeiten im öffentlichen Dienst auf die beamtenrechtliche Probezeit nach dem Einigungsvertrag,121,96,98,0,2,0,0,0,0,0,0
BJNR109860969_AuslInvestmG_20030131_000001,document,statute,"Gesetz über den Vertrieb ausländischer Investmentanteile und über die Besteuerung der Erträge aus ausländischen Investmentanteilen (Erster Teil des Gesetzes über den Vertrieb ausländischer Investmentanteile, über die Besteuerung ihrer Erträge sowie zur Änderung und Ergänzung des Gesetzes über Kapitalanlagegesellschaften)","Gesetz über den Vertrieb ausländischer Investmentanteile und über die Besteuerung der Erträge aus ausländischen Investmentanteilen (Erster Teil des Gesetzes über den Vertrieb ausländischer Investmentanteile, über die Besteuerung ihrer Erträge sowie zur Änderung und Ergänzung des Gesetzes über Kapitalanlagegesellschaften)",8194,1587,588,4,35,96,132,77,18,10,3
BJNR211830968_GATTAbkProt1967G_99999999_000001,document,statute,"Gesetz zu dem Genfer Protokoll von 1967 zum Allgemeinen Zoll- und Handelsabkommen, dem Übereinkommen vom 30. Juni 1967 zur Durchführung von Artikel VI des Allgemeinen Zoll- und Handelsabkommen und dem Abkommen vom 30. Juni 1967 zwischen der Europäischen Wirtschaftsgemeinschaft sowie deren Mitgliedstaaten und der Schweizerischen Eidgenossenschaft über Uhrmacherwaren","Gesetz zu dem Genfer Protokoll von 1967 zum Allgemeinen Zoll- und Handelsabkommen, dem Übereinkommen vom 30. Juni 1967 zur Durchführung von Artikel VI des Allgemeinen Zoll- und Handelsabkommen und dem Abkommen vom 30. Juni 1967 zwischen der Europäischen Wirtschaftsgemeinschaft sowie deren Mitgliedstaaten und der Schweizerischen Eidgenossenschaft über Uhrmacherwaren",0,0,0,0,0,0,0,0,0,0,0
BJNR004060953_BPräsRuhebezG_20090211_000001,document,statute,Gesetz über die Ruhebezüge des Bundespräsidenten,Gesetz über die Ruhebezüge des Bundespräsidenten,252,159,65,0,7,2,5,1,0,1,0
BJNR000720919_ErbbauV_20050718_000001,document,statute,Gesetz über das Erbbaurecht,Gesetz über das Erbbaurecht,2886,868,171,25,39,55,22,22,0,6,0
BJNR008219968_WoBauÄndG-1968_20101231_000001,document,statute,Gesetz zur Fortführung des sozialen Wohnungsbaus,Gesetz zur Fortführung des sozialen Wohnungsbaus,836,384,726,3,5,4,0,0,0,0,0
BJNR077700000_FinAusglG2000DV-1_20021231_000001,document,regulation,Erste Verordnung zur Durchführung des Finanzausgleichsgesetzes im Ausgleichsjahr 2000,Erste Verordnung zur Durchführung des Finanzausgleichsgesetzes im Ausgleichsjahr 2000,449,236,104,0,4,6,0,1,0,1,0
BJNR392300994_VerstromG3AAbgErmV-1994_20031127_000001,document,regulation,Verordnung über die Ermittlung und Zahlung der Ausgleichsabgabe nach dem Dritten Verstromungsgesetz,Verordnung über die Ermittlung und Zahlung der Ausgleichsabgabe nach dem Dritten Verstromungsgesetz,1813,565,204,0,7,23,0,14,0,2,0
BJNR002010953_BVFG_20021231_000001,document,statute,Gesetz über die Angelegenheiten der Vertriebenen und Flüchtlinge,Gesetz über die Angelegenheiten der Vertriebenen und Flüchtlinge,5344,1522,367,8,35,75,66,21,125,8,38
BJNR025820994_BinSchUkrAbkG_20061107_000001,document,statute,Gesetz zu dem Abkommen vom 14. Juli 1992 zwischen der Regierung der Bundesrepublik Deutschland und der Regierung der Ukraine über die Binnenschiffahrt,Gesetz zu dem Abkommen vom 14. Juli 1992 zwischen der Regierung der Bundesrepublik Deutschland und der Regierung der Ukraine über die Binnenschiffahrt,244,138,51,0,6,2,2,3,0,2,0
BJNR014990974_PersVEntV_99999999_000001,document,regulation,Verordnung über die Höhe der Aufwandsentschädigung für vom Dienst freigestellte Personalvertretungsmitglieder,Verordnung über die Höhe der Aufwandsentschädigung für vom Dienst freigestellte Personalvertretungsmitglieder,107,78,48,0,4,0,0,4,0,1,0
BJNR004200998_AFuV_20050218_000001,document,regulation,Verordnung zum Gesetz über den Amateurfunk,Verordnung zum Gesetz über den Amateurfunk,2417,859,99,0,22,59,24,6,0,3,0
BJNR707382991_ML-ElbeSKanalSchlBetrZV_99999999_000001,document,regulation,Verordnung über die Festsetzung der Schleusenbetriebszeiten am Mittellandkanal und Elbe-Seitenkanal,Verordnung über die Festsetzung der Schleusenbetriebszeiten am Mittellandkanal und Elbe-Seitenkanal,144,93,56,0,4,0,1,1,0,1,0
BJNR080800995_PRV_20061231_000001,document,regulation,Verordnung über die Einrichtung und Führung des Partnerschaftsregisters,Verordnung über die Einrichtung und Führung des Partnerschaftsregisters,1231,473,139,0,11,18,10,13,0,6,0
BJNR006690937_DBGDV_20060222_000001,document,regulation,Verordnung zur Durchführung des Deutschen Beamtengesetzes,Verordnung zur Durchführung des Deutschen Beamtengesetzes,0,0,0,0,0,0,0,0,0,0,0
BJNR009850911_HiKassGAufhG_20071231_000001,document,statute,Gesetz betreffend die Aufhebung des Hilfskassengesetzes,Gesetz betreffend die Aufhebung des Hilfskassengesetzes,671,340,89,0,9,14,4,1,0,1,0
BJNR519300953_AuslWBGDV-6_99999999_000001,document,regulation,Sechste Durchführungsverordnung zum Bereinigungsgesetz für deutsche Auslandsbonds (Belgien),Sechste Durchführungsverordnung zum Bereinigungsgesetz für deutsche Auslandsbonds (Belgien),601,307,70,0,9,13,0,3,0,1,0
BJNR019659972_RRG_20101214_000001,document,statute,Gesetz zur weiteren Reform der gesetzlichen Rentenversicherungen und über die Fünfzehnte Anpassung der Renten aus den gesetzlichen Rentenversicherungen sowie über die Anpassung der Geldleistungen aus der gesetzlichen Unfallversicherung,Gesetz zur weiteren Reform der gesetzlichen Rentenversicherungen und über die Fünfzehnte Anpassung der Renten aus den gesetzlichen Rentenversicherungen sowie über die Anpassung der Geldleistungen aus der gesetzlichen Unfallversicherung,488,233,113,1,2,12,3,0,0,0,0
BJNR206850977_SozSichAbk2ErgAbkESPG_20041231_000001,document,statute,Gesetz zu dem Abkommen vom 4. Dezember 1973 zwischen der Bundesrepublik Deutschland und dem Spanischen Staat über Soziale Sicherheit und dem Ergänzungsabkommen vom 17. Dezember 1975,Gesetz zu dem Abkommen vom 4. Dezember 1973 zwischen der Bundesrepublik Deutschland und dem Spanischen Staat über Soziale Sicherheit und dem Ergänzungsabkommen vom 17. Dezember 1975,342,177,73,0,6,8,0,1,0,1,0
BJNR209100993_VerstromG3AAbgV-1994_20060424_000001,document,regulation,Verordnung über den Prozentsatz der Ausgleichsabgabe nach dem Dritten Verstromungsgesetz für das Jahr 1994,Verordnung über den Prozentsatz der Ausgleichsabgabe nach dem Dritten Verstromungsgesetz für das Jahr 1994,174,107,108,0,3,2,0,4,0,1,0
BJNR022380991_ZDVÜV_99999999_000001,document,regulation,Verordnung über versorgungsrechtliche Übergangsregelungen für Zivildienstleistende nach Herstellung der Einheit Deutschlands,Verordnung über versorgungsrechtliche Übergangsregelungen für Zivildienstleistende nach Herstellung der Einheit Deutschlands,433,184,212,0,4,0,0,8,0,1,0
BJNR702070002_RheinSchPV1994AbwPV-2002-02_20050331_000001,document,regulation,Schiffahrtpolizeiliche Verordnung zur vorübergehenden Abweichung von der Rheinschifffahrtspolizeiverordnung über,Schiffahrtpolizeiliche Verordnung zur vorübergehenden Abweichung von der Rheinschifffahrtspolizeiverordnung über,199,122,199,0,1,0,0,0,0,0,0
BJNR015820969_StaatsSchRZugG_20060424_000001,document,statute,Gesetz zur allgemeinen Einführung eines zweiten Rechtszuges in Staatsschutz-Strafsachen,Gesetz zur allgemeinen Einführung eines zweiten Rechtszuges in Staatsschutz-Strafsachen,299,186,64,0,6,6,3,0,0,0,0
BJNR120600994_ZAV-1994_20060817_000001,document,regulation,Verordnung über die Anpassung der Zusatzrenten aus der hüttenknappschaftlichen Zusatzversicherung im Jahre 1994,Verordnung über die Anpassung der Zusatzrenten aus der hüttenknappschaftlichen Zusatzversicherung im Jahre 1994,145,103,43,0,5,2,0,0,0,0,0
BJNR001810934_MietPfG_99999999_000001,document,statute,Gesetz über die Pfändung von Miet- und Pachtzinsforderungen wegen Ansprüche aus öffentlichen Grundstückslasten,Gesetz über die Pfändung von Miet- und Pachtzinsforderungen wegen Ansprüche aus öffentlichen Grundstückslasten,146,102,64,0,2,3,0,0,0,0,0
